"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Kahului-Wailuku, HI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","342.0","163.0","179.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","25.0","14.0","11.0","-"
"25 to 34 years","110.0","49.0","61.0","-"
"35 to 44 years","109.0","49.0","60.0","-"
"45 to 54 years","59.0","30.0","29.0","-"
"55 to 64 years","23.0","13.0","10.0","-"
"65 years and over","16.0","8.0","8.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","71.0","42.0","29.0","-"
"Married","237.0","105.0","132.0","-"
"Other","34.0","16.0","18.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","80.0","32.0","48.0","-"
"Service occupations","94.0","51.0","43.0","-"
"Sales and office occupations","37.0","9.0","28.0","-"
"Farming, fishing, and forestry occupations","11.0","11.0","-","-"
"Construction, extraction, maintenance and repair occupations","8.0","D","D","-"
"Production, transportation, and material moving occupations","27.0","D","D","-"
"Military","3.0","3.0","-","-"
"No occupation/not working outside home","70.0","27.0","43.0","-"
"Homemakers","14.0","-","14.0","-"
"Students or children","19.0","D","D","-"
"Retirees","4.0","D","D","-"
"Unemployed","33.0","17.0","16.0","-"
"Unknown","12.0","5.0","7.0","-"
"","","","",""
"Leading countries of birth","","","",""
"American Samoa","D","-","D","-"
"Argentina","3.0","D","D","-"
"Australia","3.0","D","D","-"
"Belgium","3.0","D","D","-"
"Brazil","5.0","D","D","-"
"Bulgaria","D","D","-","-"
"Canada","13.0","5.0","8.0","-"
"China","4.0","D","D","-"
"Colombia","4.0","D","D","-"
"Germany","6.0","3.0","3.0","-"
"India","4.0","4.0","-","-"
"Korea, South","8.0","D","D","-"
"Mexico","12.0","7.0","5.0","-"
"Peru","5.0","D","D","-"
"Philippines","204.0","95.0","109.0","-"
"South Africa","3.0","D","D","-"
"Switzerland","3.0","D","D","-"
"Tonga","4.0","D","D","-"
"United Kingdom","7.0","3.0","4.0","-"
"Vietnam","3.0","D","D","-"
"Other","44.0","23.0","21.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
