"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Burlington-South Burlington, VT","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","262.0","129.0","133.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","30.0","10.0","20.0","-"
"25 to 34 years","69.0","32.0","37.0","-"
"35 to 44 years","74.0","40.0","34.0","-"
"45 to 54 years","56.0","31.0","25.0","-"
"55 to 64 years","22.0","12.0","10.0","-"
"65 years and over","11.0","4.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","56.0","25.0","31.0","-"
"Married","184.0","94.0","90.0","-"
"Other","22.0","10.0","12.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","89.0","50.0","39.0","-"
"Service occupations","35.0","22.0","13.0","-"
"Sales and office occupations","D","D","23.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","44.0","32.0","12.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","58.0","16.0","42.0","-"
"Homemakers","D","-","D","-"
"Students or children","43.0","D","D","-"
"Retirees","D","-","D","-"
"Unemployed","9.0","D","D","-"
"Unknown","8.0","4.0","4.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Armenia","4.0","D","D","-"
"Bosnia and Herzegovina","18.0","7.0","11.0","-"
"Brazil","8.0","D","D","-"
"Burundi","5.0","D","D","-"
"Canada","28.0","14.0","14.0","-"
"China","22.0","12.0","10.0","-"
"Congo, Democratic Republic of the","11.0","5.0","6.0","-"
"Congo, Republic of the","7.0","D","D","-"
"France","4.0","D","D","-"
"Germany","4.0","D","D","-"
"India","16.0","9.0","7.0","-"
"Peru","4.0","D","D","-"
"Poland","9.0","3.0","6.0","-"
"Romania","4.0","D","D","-"
"Russia","6.0","D","D","-"
"Rwanda","4.0","D","D","-"
"Somalia","18.0","11.0","7.0","-"
"Sudan","8.0","D","D","-"
"United Kingdom","5.0","D","D","-"
"Vietnam","12.0","4.0","8.0","-"
"Other","65.0","31.0","34.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
