"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Riverside-San Bernardino-Ontario, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","8724.0","4066.0","4658.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","755.0","353.0","402.0","-"
"25 to 34 years","2175.0","935.0","1240.0","-"
"35 to 44 years","2497.0","1178.0","1319.0","-"
"45 to 54 years","1618.0","799.0","819.0","-"
"55 to 64 years","1013.0","497.0","516.0","-"
"65 years and over","666.0","304.0","362.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1681.0","871.0","810.0","-"
"Married","6078.0","2851.0","3227.0","-"
"Other","964.0","343.0","621.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","2157.0","1040.0","1117.0","-"
"Service occupations","1057.0","380.0","677.0","-"
"Sales and office occupations","899.0","326.0","573.0","-"
"Farming, fishing, and forestry occupations","49.0","42.0","7.0","-"
"Construction, extraction, maintenance and repair occupations","293.0","281.0","12.0","-"
"Production, transportation, and material moving occupations","1059.0","752.0","307.0","-"
"Military","90.0","73.0","17.0","-"
"No occupation/not working outside home","2508.0","819.0","1689.0","-"
"Homemakers","533.0","17.0","516.0","-"
"Students or children","1000.0","355.0","645.0","-"
"Retirees","184.0","108.0","76.0","-"
"Unemployed","791.0","339.0","452.0","-"
"Unknown","612.0","353.0","259.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Cambodia","74.0","26.0","48.0","-"
"Canada","89.0","43.0","46.0","-"
"China","472.0","208.0","264.0","-"
"Colombia","95.0","46.0","49.0","-"
"Egypt","170.0","97.0","73.0","-"
"El Salvador","260.0","128.0","132.0","-"
"Guatemala","176.0","97.0","79.0","-"
"India","407.0","194.0","213.0","-"
"Indonesia","199.0","90.0","109.0","-"
"Iran","79.0","41.0","38.0","-"
"Jordan","79.0","37.0","42.0","-"
"Korea, South","128.0","58.0","70.0","-"
"Mexico","3159.0","1560.0","1599.0","-"
"Nigeria","95.0","41.0","54.0","-"
"Pakistan","124.0","52.0","72.0","-"
"Peru","81.0","32.0","49.0","-"
"Philippines","1102.0","439.0","663.0","-"
"Taiwan","125.0","46.0","79.0","-"
"Thailand","83.0","26.0","57.0","-"
"Vietnam","220.0","86.0","134.0","-"
"Other","1504.0","717.0","787.0","-"
"Unknown","3.0","2.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
