"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Warner Robins, GA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","130.0","41.0","89.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","13.0","5.0","8.0","-"
"25 to 34 years","38.0","4.0","34.0","-"
"35 to 44 years","35.0","13.0","22.0","-"
"45 to 54 years","26.0","11.0","15.0","-"
"55 to 64 years","12.0","5.0","7.0","-"
"65 years and over","6.0","3.0","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","15.0","D","D","-"
"Married","107.0","34.0","73.0","-"
"Other","8.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","35.0","20.0","15.0","-"
"Service occupations","19.0","4.0","15.0","-"
"Sales and office occupations","12.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","3.0","D","D","-"
"Production, transportation, and material moving occupations","9.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","29.0","3.0","26.0","-"
"Homemakers","5.0","-","5.0","-"
"Students or children","20.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","4.0","D","D","-"
"Unknown","23.0","8.0","15.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","D","-","D","-"
"Belarus","D","-","D","-"
"Brazil","D","D","D","-"
"Canada","3.0","D","D","-"
"China","5.0","D","D","-"
"Cuba","D","-","D","-"
"Germany","5.0","-","5.0","-"
"Guyana","D","D","D","-"
"India","36.0","14.0","22.0","-"
"Korea, South","D","-","D","-"
"Mexico","7.0","3.0","4.0","-"
"Moldova","D","D","D","-"
"Nigeria","3.0","D","D","-"
"Pakistan","D","-","D","-"
"Panama","D","-","D","-"
"Philippines","16.0","3.0","13.0","-"
"Thailand","D","-","D","-"
"Trinidad and Tobago","D","-","D","-"
"United Kingdom","3.0","D","D","-"
"Vietnam","13.0","4.0","9.0","-"
"Other","19.0","9.0","10.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
