"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Montgomery, AL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","115.0","49.0","66.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","9.0","D","D","-"
"25 to 34 years","32.0","12.0","20.0","-"
"35 to 44 years","38.0","16.0","22.0","-"
"45 to 54 years","20.0","8.0","12.0","-"
"55 to 64 years","11.0","6.0","5.0","-"
"65 years and over","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","21.0","D","D","-"
"Married","88.0","37.0","51.0","-"
"Other","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","41.0","24.0","17.0","-"
"Service occupations","13.0","D","D","-"
"Sales and office occupations","14.0","5.0","9.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","D","8.0","-"
"Military","D","-","D","-"
"No occupation/not working outside home","20.0","5.0","15.0","-"
"Homemakers","3.0","D","D","-"
"Students or children","11.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","6.0","D","D","-"
"Unknown","13.0","5.0","8.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","7.0","D","D","-"
"Brazil","D","D","-","-"
"Cameroon","D","-","D","-"
"China","9.0","3.0","6.0","-"
"Cote d'Ivoire","D","D","D","-"
"Cuba","D","D","D","-"
"Egypt","D","D","D","-"
"Ethiopia","D","D","D","-"
"Germany","3.0","-","3.0","-"
"Ghana","D","D","-","-"
"Haiti","D","-","D","-"
"India","27.0","14.0","13.0","-"
"Jamaica","3.0","D","D","-"
"Mexico","7.0","4.0","3.0","-"
"Nigeria","5.0","D","D","-"
"Philippines","9.0","D","D","-"
"Romania","D","D","D","-"
"Syria","D","D","D","-"
"United Kingdom","D","D","D","-"
"Vietnam","7.0","4.0","3.0","-"
"Other","18.0","4.0","14.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
