"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Midland, MI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","67.0","29.0","38.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","6.0","3.0","3.0","-"
"25 to 34 years","9.0","D","D","-"
"35 to 44 years","22.0","11.0","11.0","-"
"45 to 54 years","22.0","9.0","13.0","-"
"55 to 64 years","5.0","D","D","-"
"65 years and over","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","6.0","D","D","-"
"Married","54.0","24.0","30.0","-"
"Other","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","34.0","23.0","11.0","-"
"Service occupations","7.0","D","D","-"
"Sales and office occupations","7.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","-","-","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","18.0","D","D","-"
"Homemakers","5.0","-","5.0","-"
"Students or children","10.0","3.0","7.0","-"
"Retirees","-","-","-","-"
"Unemployed","3.0","-","3.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","3.0","D","D","-"
"Bolivia","D","-","D","-"
"Brazil","7.0","4.0","3.0","-"
"Canada","7.0","D","D","-"
"China","8.0","3.0","5.0","-"
"Ghana","D","-","D","-"
"Guyana","D","-","D","-"
"India","6.0","3.0","3.0","-"
"Iran","D","D","D","-"
"Italy","D","D","-","-"
"Jordan","D","D","-","-"
"Korea, South","3.0","D","D","-"
"Kuwait","D","D","-","-"
"Mexico","D","-","D","-"
"Netherlands","D","D","-","-"
"Pakistan","3.0","D","D","-"
"Philippines","3.0","D","D","-"
"Russia","D","D","D","-"
"United Kingdom","4.0","D","D","-"
"Vietnam","D","D","D","-"
"Other","9.0","4.0","5.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
