"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: El Centro, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","730.0","313.0","417.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","79.0","30.0","49.0","-"
"25 to 34 years","171.0","63.0","108.0","-"
"35 to 44 years","148.0","69.0","79.0","-"
"45 to 54 years","115.0","48.0","67.0","-"
"55 to 64 years","130.0","66.0","64.0","-"
"65 years and over","87.0","37.0","50.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","176.0","69.0","107.0","-"
"Married","463.0","222.0","241.0","-"
"Other","90.0","22.0","68.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","126.0","59.0","67.0","-"
"Service occupations","101.0","28.0","73.0","-"
"Sales and office occupations","62.0","15.0","47.0","-"
"Farming, fishing, and forestry occupations","21.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","24.0","D","D","-"
"Production, transportation, and material moving occupations","109.0","69.0","40.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","270.0","94.0","176.0","-"
"Homemakers","45.0","-","45.0","-"
"Students or children","106.0","28.0","78.0","-"
"Retirees","63.0","36.0","27.0","-"
"Unemployed","56.0","30.0","26.0","-"
"Unknown","17.0","11.0","6.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","D","-","D","-"
"Bangladesh","D","D","-","-"
"Brazil","D","D","-","-"
"Cambodia","D","-","D","-"
"Canada","D","D","-","-"
"China","D","-","D","-"
"Cuba","D","D","-","-"
"El Salvador","5.0","D","D","-"
"Fiji","D","-","D","-"
"Gambia, The","D","D","-","-"
"Germany","D","-","D","-"
"Guatemala","D","D","-","-"
"Honduras","D","-","D","-"
"India","D","-","D","-"
"Iran","D","D","D","-"
"Iraq","D","D","D","-"
"Italy","D","-","D","-"
"Korea, South","8.0","4.0","4.0","-"
"Mexico","678.0","293.0","385.0","-"
"Philippines","8.0","D","D","-"
"Other","10.0","2.0","8.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
