"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Kalamazoo-Portage, MI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","201.0","101.0","100.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","22.0","10.0","12.0","-"
"25 to 34 years","50.0","20.0","30.0","-"
"35 to 44 years","66.0","33.0","33.0","-"
"45 to 54 years","38.0","20.0","18.0","-"
"55 to 64 years","20.0","13.0","7.0","-"
"65 years and over","5.0","5.0","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","37.0","18.0","19.0","-"
"Married","154.0","76.0","78.0","-"
"Other","10.0","7.0","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","81.0","42.0","39.0","-"
"Service occupations","20.0","10.0","10.0","-"
"Sales and office occupations","18.0","D","D","-"
"Farming, fishing, and forestry occupations","D","-","D","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","16.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","59.0","25.0","34.0","-"
"Homemakers","D","-","D","-"
"Students or children","34.0","16.0","18.0","-"
"Retirees","D","D","-","-"
"Unemployed","7.0","D","D","-"
"Unknown","4.0","2.0","2.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Australia","4.0","D","D","-"
"Bangladesh","D","D","D","-"
"Brazil","7.0","3.0","4.0","-"
"Canada","11.0","7.0","4.0","-"
"China","4.0","D","D","-"
"India","28.0","13.0","15.0","-"
"Indonesia","D","D","D","-"
"Korea, South","7.0","3.0","4.0","-"
"Lebanon","4.0","D","D","-"
"Mexico","27.0","11.0","16.0","-"
"Pakistan","7.0","3.0","4.0","-"
"Panama","3.0","D","D","-"
"Philippines","7.0","D","D","-"
"Romania","4.0","D","D","-"
"Serbia and Montenegro","3.0","D","D","-"
"South Africa","3.0","D","D","-"
"Sudan","4.0","4.0","-","-"
"Taiwan","4.0","D","D","-"
"United Kingdom","3.0","D","D","-"
"Vietnam","6.0","D","D","-"
"Other","59.0","35.0","24.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
