"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Holland-Grand Haven, MI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","135.0","67.0","68.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","10.0","4.0","6.0","-"
"25 to 34 years","38.0","22.0","16.0","-"
"35 to 44 years","38.0","20.0","18.0","-"
"45 to 54 years","26.0","12.0","14.0","-"
"55 to 64 years","10.0","4.0","6.0","-"
"65 years and over","13.0","5.0","8.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","26.0","D","D","-"
"Married","99.0","48.0","51.0","-"
"Other","10.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","24.0","D","D","-"
"Service occupations","14.0","5.0","9.0","-"
"Sales and office occupations","11.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","D","-"
"Construction, extraction, maintenance and repair occupations","D","D","D","-"
"Production, transportation, and material moving occupations","42.0","22.0","20.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","28.0","12.0","16.0","-"
"Homemakers","D","-","D","-"
"Students or children","10.0","D","D","-"
"Retirees","D","D","D","-"
"Unemployed","11.0","6.0","5.0","-"
"Unknown","11.0","7.0","4.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","D","D","D","-"
"Bosnia and Herzegovina","D","D","D","-"
"Burma","D","D","-","-"
"Cambodia","19.0","7.0","12.0","-"
"Canada","4.0","D","D","-"
"China","D","D","-","-"
"Cuba","D","D","D","-"
"Guatemala","D","D","-","-"
"India","13.0","6.0","7.0","-"
"Jordan","3.0","D","D","-"
"Laos","13.0","5.0","8.0","-"
"Mexico","34.0","22.0","12.0","-"
"Netherlands","3.0","D","D","-"
"Pakistan","4.0","D","D","-"
"Philippines","3.0","D","D","-"
"Romania","D","D","D","-"
"South Africa","D","-","D","-"
"Thailand","4.0","D","D","-"
"Ukraine","D","D","D","-"
"Vietnam","8.0","3.0","5.0","-"
"Other","11.0","7.0","4.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
