"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Baton Rouge, LA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","439.0","206.0","233.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","47.0","24.0","23.0","-"
"25 to 34 years","95.0","42.0","53.0","-"
"35 to 44 years","122.0","59.0","63.0","-"
"45 to 54 years","84.0","44.0","40.0","-"
"55 to 64 years","52.0","19.0","33.0","-"
"65 years and over","39.0","18.0","21.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","93.0","55.0","38.0","-"
"Married","303.0","133.0","170.0","-"
"Other","43.0","18.0","25.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","111.0","63.0","48.0","-"
"Service occupations","72.0","27.0","45.0","-"
"Sales and office occupations","38.0","13.0","25.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","8.0","8.0","-","-"
"Production, transportation, and material moving occupations","56.0","35.0","21.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","107.0","34.0","73.0","-"
"Homemakers","13.0","-","13.0","-"
"Students or children","57.0","26.0","31.0","-"
"Retirees","12.0","3.0","9.0","-"
"Unemployed","25.0","5.0","20.0","-"
"Unknown","47.0","26.0","21.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bulgaria","6.0","D","D","-"
"China","21.0","10.0","11.0","-"
"Colombia","15.0","6.0","9.0","-"
"Cuba","6.0","D","D","-"
"El Salvador","8.0","D","D","-"
"Honduras","12.0","6.0","6.0","-"
"India","43.0","23.0","20.0","-"
"Jordan","7.0","3.0","4.0","-"
"Korea, South","7.0","D","D","-"
"Kuwait","6.0","D","D","-"
"Mexico","24.0","16.0","8.0","-"
"Nigeria","20.0","13.0","7.0","-"
"Pakistan","8.0","D","D","-"
"Philippines","14.0","5.0","9.0","-"
"South Africa","6.0","D","D","-"
"Taiwan","6.0","D","D","-"
"Trinidad and Tobago","6.0","3.0","3.0","-"
"United Kingdom","6.0","D","D","-"
"Venezuela","7.0","3.0","4.0","-"
"Vietnam","72.0","24.0","48.0","-"
"Other","135.0","62.0","73.0","-"
"Unknown","4.0","4.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
