"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Punta Gorda, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","148.0","58.0","90.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","9.0","D","D","-"
"25 to 34 years","30.0","9.0","21.0","-"
"35 to 44 years","28.0","9.0","19.0","-"
"45 to 54 years","32.0","14.0","18.0","-"
"55 to 64 years","27.0","11.0","16.0","-"
"65 years and over","22.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","31.0","12.0","19.0","-"
"Married","91.0","36.0","55.0","-"
"Other","26.0","10.0","16.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","32.0","14.0","18.0","-"
"Service occupations","24.0","D","D","-"
"Sales and office occupations","14.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","7.0","7.0","-","-"
"Production, transportation, and material moving occupations","16.0","9.0","7.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","32.0","11.0","21.0","-"
"Homemakers","5.0","-","5.0","-"
"Students or children","17.0","D","D","-"
"Retirees","7.0","D","D","-"
"Unemployed","3.0","-","3.0","-"
"Unknown","23.0","10.0","13.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","D","D","D","-"
"Bahamas, The","D","-","D","-"
"Brazil","3.0","-","3.0","-"
"Canada","10.0","5.0","5.0","-"
"China","3.0","D","D","-"
"Colombia","12.0","6.0","6.0","-"
"Cuba","9.0","3.0","6.0","-"
"Dominican Republic","6.0","D","D","-"
"Germany","4.0","D","D","-"
"Guyana","7.0","D","D","-"
"Haiti","10.0","3.0","7.0","-"
"Hungary","D","D","D","-"
"India","3.0","D","D","-"
"Italy","D","D","D","-"
"Jamaica","14.0","8.0","6.0","-"
"Mexico","3.0","D","D","-"
"Philippines","7.0","-","7.0","-"
"Trinidad and Tobago","6.0","D","D","-"
"United Kingdom","15.0","8.0","7.0","-"
"Venezuela","3.0","D","D","-"
"Other","25.0","9.0","16.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
