"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Tampa-St. Petersburg-Clearwater, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","4650.0","2087.0","2563.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","425.0","187.0","238.0","-"
"25-34 years","1272.0","550.0","722.0","-"
"35-44 years","1383.0","644.0","739.0","-"
"45-54 years","846.0","376.0","470.0","-"
"55-64 years","446.0","199.0","247.0","-"
"65 years and over","278.0","131.0","147.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","910.0","479.0","431.0","-"
"Married","3199.0","1391.0","1808.0","-"
"Other","541.0","217.0","324.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","227.0","127.0","100.0","-"
"Professional and technical","353.0","157.0","196.0","-"
"Sales","178.0","76.0","102.0","-"
"Administrative support","166.0","56.0","110.0","-"
"Farming, forestry, fisheries","4.0","D","D","-"
"Operators, fabricators, laborers","242.0","163.0","79.0","-"
"Precision production, craft, repair","96.0","85.0","11.0","-"
"Service","273.0","100.0","173.0","-"
"Military","43.0","D","D","-"
"No occupation","607.0","186.0","421.0","-"
"Unknown","2461.0","1100.0","1361.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","97.0","45.0","52.0","-"
"Bosnia and Herzegovina","241.0","126.0","115.0","-"
"Brazil","63.0","23.0","40.0","-"
"Canada","153.0","64.0","89.0","-"
"Colombia","211.0","77.0","134.0","-"
"Cuba","375.0","194.0","181.0","-"
"Dominican Republic","122.0","48.0","74.0","-"
"Germany","69.0","21.0","48.0","-"
"Haiti","110.0","42.0","68.0","-"
"India","259.0","126.0","133.0","-"
"Jamaica","164.0","61.0","103.0","-"
"Mexico","162.0","79.0","83.0","-"
"Peru","68.0","28.0","40.0","-"
"Philippines","183.0","60.0","123.0","-"
"Poland","73.0","20.0","53.0","-"
"Serbia and Montenegro","110.0","55.0","55.0","-"
"Trinidad and Tobago","74.0","32.0","42.0","-"
"United Kingdom","157.0","79.0","78.0","-"
"Venezuela","75.0","33.0","42.0","-"
"Vietnam","284.0","151.0","133.0","-"
"Other","1597.0","721.0","876.0","-"
"Unknown","3.0","2.0","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
