"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Los Angeles-Long Beach, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","51940.0","23077.0","28863.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","5262.0","2394.0","2868.0","-"
"25-34 years","11830.0","5179.0","6651.0","-"
"35-44 years","12352.0","5881.0","6471.0","-"
"45-54 years","8689.0","3819.0","4870.0","-"
"55-64 years","6621.0","2838.0","3783.0","-"
"65 years and over","7186.0","2966.0","4220.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","12470.0","6253.0","6217.0","-"
"Married","32740.0","14967.0","17773.0","-"
"Other","6543.0","1753.0","4790.0","-"
"Unknown","187.0","104.0","83.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","2219.0","1230.0","989.0","-"
"Professional and technical","2699.0","1241.0","1458.0","-"
"Sales","1959.0","900.0","1059.0","-"
"Administrative support","1459.0","345.0","1114.0","-"
"Farming, forestry, fisheries","29.0","D","D","-"
"Operators, fabricators, laborers","2266.0","1707.0","559.0","-"
"Precision production, craft, repair","817.0","754.0","63.0","-"
"Service","2236.0","889.0","1347.0","-"
"Military","333.0","D","D","-"
"No occupation","9165.0","3047.0","6118.0","-"
"Unknown","28758.0","12645.0","16113.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Armenia","1419.0","656.0","763.0","-"
"Cambodia","629.0","253.0","376.0","-"
"China","3511.0","1373.0","2138.0","-"
"El Salvador","3069.0","1287.0","1782.0","-"
"Guatemala","1663.0","722.0","941.0","-"
"Hong Kong","579.0","251.0","328.0","-"
"India","1580.0","639.0","941.0","-"
"Iran","3676.0","1724.0","1952.0","-"
"Korea","3777.0","1616.0","2161.0","-"
"Lebanon","520.0","226.0","294.0","-"
"Mexico","10420.0","5211.0","5209.0","-"
"Nicaragua","465.0","218.0","247.0","-"
"Peru","572.0","247.0","325.0","-"
"Philippines","4775.0","1966.0","2809.0","-"
"Russia","439.0","161.0","278.0","-"
"Taiwan","1875.0","789.0","1086.0","-"
"Thailand","512.0","208.0","304.0","-"
"Ukraine","473.0","208.0","265.0","-"
"United Kingdom","430.0","204.0","226.0","-"
"Vietnam","2196.0","858.0","1338.0","-"
"Other","9290.0","4226.0","5064.0","-"
"Unknown","70.0","34.0","36.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
