"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Modesto, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","879.0","390.0","489.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","157.0","57.0","100.0","-"
"25-34 years","260.0","106.0","154.0","-"
"35-44 years","232.0","113.0","119.0","-"
"45-54 years","116.0","58.0","58.0","-"
"55-64 years","73.0","33.0","40.0","-"
"65 years and over","41.0","23.0","18.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","196.0","101.0","95.0","-"
"Married","615.0","263.0","352.0","-"
"Other","65.0","23.0","42.0","-"
"Unknown","3.0","3.0","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","20.0","10.0","10.0","-"
"Professional and technical","31.0","15.0","16.0","-"
"Sales","31.0","16.0","15.0","-"
"Administrative support","13.0","3.0","10.0","-"
"Farming, forestry, fisheries","D","7.0","D","-"
"Operators, fabricators, laborers","52.0","39.0","13.0","-"
"Precision production, craft, repair","30.0","24.0","6.0","-"
"Service","36.0","14.0","22.0","-"
"Military","D","-","D","-"
"No occupation","133.0","43.0","90.0","-"
"Unknown","520.0","219.0","301.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Cambodia","29.0","17.0","12.0","-"
"Canada","7.0","4.0","3.0","-"
"China","11.0","4.0","7.0","-"
"Colombia","5.0","D","D","-"
"El Salvador","9.0","3.0","6.0","-"
"Fiji","74.0","32.0","42.0","-"
"Guatemala","8.0","D","D","-"
"India","106.0","39.0","67.0","-"
"Iran","41.0","20.0","21.0","-"
"Iraq","36.0","20.0","16.0","-"
"Laos","16.0","9.0","7.0","-"
"Mexico","316.0","146.0","170.0","-"
"Nicaragua","9.0","4.0","5.0","-"
"Pakistan","12.0","4.0","8.0","-"
"Philippines","48.0","19.0","29.0","-"
"Portugal","22.0","10.0","12.0","-"
"Syria","8.0","4.0","4.0","-"
"Thailand","10.0","4.0","6.0","-"
"United Kingdom","7.0","4.0","3.0","-"
"Vietnam","16.0","8.0","8.0","-"
"Other","87.0","36.0","51.0","-"
"Unknown","2.0","-","2.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
