"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Portland-Vancouver, OR-WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","3585.0","1533.0","2052.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","348.0","136.0","212.0","-"
"25-34 years","965.0","410.0","555.0","-"
"35-44 years","949.0","433.0","516.0","-"
"45-54 years","564.0","237.0","327.0","-"
"55-64 years","349.0","144.0","205.0","-"
"65 years and over","410.0","173.0","237.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","682.0","345.0","337.0","-"
"Married","2510.0","1067.0","1443.0","-"
"Other","392.0","121.0","271.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","164.0","92.0","72.0","-"
"Professional and technical","290.0","159.0","131.0","-"
"Sales","125.0","53.0","72.0","-"
"Administrative support","85.0","13.0","72.0","-"
"Farming, forestry, fisheries","9.0","D","D","-"
"Operators, fabricators, laborers","321.0","205.0","116.0","-"
"Precision production, craft, repair","76.0","68.0","8.0","-"
"Service","334.0","115.0","219.0","-"
"Military","13.0","D","D","-"
"No occupation","590.0","168.0","422.0","-"
"Unknown","1578.0","641.0","937.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","168.0","75.0","93.0","-"
"Cambodia","58.0","18.0","40.0","-"
"Canada","77.0","30.0","47.0","-"
"China","240.0","91.0","149.0","-"
"Ethiopia","37.0","22.0","15.0","-"
"India","157.0","86.0","71.0","-"
"Iran","90.0","42.0","48.0","-"
"Kazakhstan","33.0","12.0","21.0","-"
"Korea","141.0","62.0","79.0","-"
"Laos","68.0","27.0","41.0","-"
"Mexico","240.0","132.0","108.0","-"
"Philippines","160.0","54.0","106.0","-"
"Romania","167.0","62.0","105.0","-"
"Russia","213.0","89.0","124.0","-"
"Somalia","50.0","25.0","25.0","-"
"Soviet Union (former)","48.0","16.0","32.0","-"
"Taiwan","40.0","15.0","25.0","-"
"Ukraine","290.0","113.0","177.0","-"
"United Kingdom","58.0","28.0","30.0","-"
"Vietnam","434.0","163.0","271.0","-"
"Other","806.0","365.0","441.0","-"
"Unknown","10.0","6.0","4.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
