"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Pensacola, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","343.0","138.0","205.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","43.0","23.0","20.0","-"
"25-34 years","76.0","37.0","39.0","-"
"35-44 years","104.0","37.0","67.0","-"
"45-54 years","67.0","22.0","45.0","-"
"55-64 years","34.0","13.0","21.0","-"
"65 years and over","19.0","6.0","13.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","65.0","43.0","22.0","-"
"Married","249.0","87.0","162.0","-"
"Other","29.0","8.0","21.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","12.0","4.0","8.0","-"
"Professional and technical","36.0","22.0","14.0","-"
"Sales","13.0","D","D","-"
"Administrative support","21.0","D","D","-"
"Farming, forestry, fisheries","3.0","3.0","-","-"
"Operators, fabricators, laborers","19.0","12.0","7.0","-"
"Precision production, craft, repair","13.0","D","D","-"
"Service","59.0","17.0","42.0","-"
"Military","26.0","D","D","-"
"No occupation","70.0","13.0","57.0","-"
"Unknown","71.0","28.0","43.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Brazil","11.0","7.0","4.0","-"
"Cambodia","4.0","D","D","-"
"Canada","8.0","3.0","5.0","-"
"China","6.0","D","D","-"
"Colombia","7.0","D","D","-"
"Cuba","4.0","D","D","-"
"Ecuador","5.0","D","D","-"
"France","4.0","D","D","-"
"Germany","8.0","D","D","-"
"India","9.0","5.0","4.0","-"
"Jamaica","9.0","D","D","-"
"Jordan","4.0","D","D","-"
"Korea","5.0","-","5.0","-"
"Mexico","9.0","6.0","3.0","-"
"Panama","5.0","-","5.0","-"
"Philippines","70.0","23.0","47.0","-"
"Russia","8.0","4.0","4.0","-"
"Syria","5.0","D","D","-"
"United Kingdom","15.0","4.0","11.0","-"
"Vietnam","67.0","36.0","31.0","-"
"Other","79.0","30.0","49.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
