"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Bergen-Passaic, NJ","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","8025.0","3728.0","4297.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","953.0","459.0","494.0","-"
"25-34 years","2128.0","918.0","1210.0","-"
"35-44 years","2217.0","1065.0","1152.0","-"
"45-54 years","1413.0","687.0","726.0","-"
"55-64 years","765.0","379.0","386.0","-"
"65 years and over","549.0","220.0","329.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1957.0","1005.0","952.0","-"
"Married","5080.0","2397.0","2683.0","-"
"Other","961.0","314.0","647.0","-"
"Unknown","27.0","12.0","15.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","507.0","298.0","209.0","-"
"Professional and technical","526.0","266.0","260.0","-"
"Sales","208.0","89.0","119.0","-"
"Administrative support","188.0","56.0","132.0","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","553.0","368.0","185.0","-"
"Precision production, craft, repair","87.0","D","D","-"
"Service","238.0","94.0","144.0","-"
"Military","D","D","D","-"
"No occupation","828.0","284.0","544.0","-"
"Unknown","4874.0","2176.0","2698.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","124.0","55.0","69.0","-"
"Bangladesh","119.0","72.0","47.0","-"
"China","182.0","82.0","100.0","-"
"Colombia","443.0","197.0","246.0","-"
"Dominican Republic","858.0","372.0","486.0","-"
"Ecuador","176.0","83.0","93.0","-"
"Egypt","106.0","62.0","44.0","-"
"India","627.0","323.0","304.0","-"
"Jamaica","264.0","101.0","163.0","-"
"Jordan","97.0","54.0","43.0","-"
"Korea","784.0","375.0","409.0","-"
"Mexico","95.0","50.0","45.0","-"
"Pakistan","93.0","42.0","51.0","-"
"Peru","475.0","212.0","263.0","-"
"Philippines","425.0","171.0","254.0","-"
"Poland","552.0","245.0","307.0","-"
"Russia","175.0","74.0","101.0","-"
"Syria","103.0","50.0","53.0","-"
"Turkey","160.0","86.0","74.0","-"
"Ukraine","147.0","71.0","76.0","-"
"Other","2004.0","942.0","1062.0","-"
"Unknown","16.0","9.0","7.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
