"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Melbourne-Titusville-Palm Bay, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","281.0","104.0","177.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","16.0","10.0","6.0","-"
"25-34 years","45.0","15.0","30.0","-"
"35-44 years","85.0","26.0","59.0","-"
"45-54 years","71.0","26.0","45.0","-"
"55-64 years","39.0","17.0","22.0","-"
"65 years and over","25.0","10.0","15.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","42.0","17.0","25.0","-"
"Married","213.0","77.0","136.0","-"
"Other","26.0","10.0","16.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","19.0","14.0","5.0","-"
"Professional and technical","29.0","8.0","21.0","-"
"Sales","43.0","16.0","27.0","-"
"Administrative support","14.0","4.0","10.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","7.0","D","D","-"
"Precision production, craft, repair","D","D","D","-"
"Service","18.0","4.0","14.0","-"
"Military","D","D","D","-"
"No occupation","53.0","11.0","42.0","-"
"Unknown","91.0","37.0","54.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Antigua and Barbuda","4.0","D","D","-"
"Canada","13.0","5.0","8.0","-"
"China","4.0","D","D","-"
"Colombia","11.0","3.0","8.0","-"
"Cuba","4.0","D","D","-"
"Egypt","4.0","D","D","-"
"France","4.0","D","D","-"
"Germany","15.0","D","D","-"
"Guyana","6.0","3.0","3.0","-"
"Haiti","4.0","-","4.0","-"
"India","15.0","7.0","8.0","-"
"Ireland","5.0","D","D","-"
"Jamaica","29.0","13.0","16.0","-"
"Panama","6.0","D","D","-"
"Peru","5.0","D","D","-"
"Philippines","21.0","4.0","17.0","-"
"Thailand","7.0","D","D","-"
"Trinidad and Tobago","20.0","8.0","12.0","-"
"United Kingdom","17.0","3.0","14.0","-"
"Vietnam","6.0","D","D","-"
"Other","81.0","29.0","52.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
