"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Salinas, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1084.0","483.0","601.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","118.0","48.0","70.0","-"
"25-34 years","337.0","129.0","208.0","-"
"35-44 years","288.0","138.0","150.0","-"
"45-54 years","181.0","81.0","100.0","-"
"55-64 years","101.0","57.0","44.0","-"
"65 years and over","59.0","30.0","29.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","232.0","102.0","130.0","-"
"Married","753.0","348.0","405.0","-"
"Other","92.0","30.0","62.0","-"
"Unknown","7.0","3.0","4.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","26.0","11.0","15.0","-"
"Professional and technical","58.0","23.0","35.0","-"
"Sales","22.0","8.0","14.0","-"
"Administrative support","21.0","8.0","13.0","-"
"Farming, forestry, fisheries","19.0","14.0","5.0","-"
"Operators, fabricators, laborers","102.0","64.0","38.0","-"
"Precision production, craft, repair","15.0","15.0","-","-"
"Service","44.0","20.0","24.0","-"
"Military","5.0","5.0","-","-"
"No occupation","137.0","37.0","100.0","-"
"Unknown","635.0","278.0","357.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Brazil","5.0","D","D","-"
"Canada","9.0","6.0","3.0","-"
"China","12.0","D","D","-"
"Colombia","7.0","3.0","4.0","-"
"Egypt","6.0","D","D","-"
"El Salvador","16.0","7.0","9.0","-"
"Fiji","20.0","13.0","7.0","-"
"Germany","6.0","D","D","-"
"Guatemala","5.0","D","D","-"
"India","22.0","13.0","9.0","-"
"Iran","12.0","5.0","7.0","-"
"Japan","9.0","D","D","-"
"Jordan","7.0","4.0","3.0","-"
"Korea","60.0","19.0","41.0","-"
"Mexico","566.0","286.0","280.0","-"
"Philippines","139.0","50.0","89.0","-"
"Serbia and Montenegro","6.0","3.0","3.0","-"
"Turkey","6.0","D","D","-"
"United Kingdom","15.0","6.0","9.0","-"
"Vietnam","38.0","14.0","24.0","-"
"Other","117.0","38.0","79.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
