"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Barnstable-Yarmouth, MA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","99.0","42.0","57.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","5.0","-","5.0","-"
"25-34 years","25.0","11.0","14.0","-"
"35-44 years","28.0","14.0","14.0","-"
"45-54 years","21.0","10.0","11.0","-"
"55-64 years","12.0","D","D","-"
"65 years and over","8.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","13.0","4.0","9.0","-"
"Married","70.0","35.0","35.0","-"
"Other","16.0","3.0","13.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","3.0","D","D","-"
"Professional and technical","4.0","D","D","-"
"Sales","D","-","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","3.0","3.0","-","-"
"Precision production, craft, repair","-","-","-","-"
"Service","5.0","D","D","-"
"Military","-","-","-","-"
"No occupation","12.0","D","D","-"
"Unknown","69.0","34.0","35.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","D","-","D","-"
"Australia","D","D","-","-"
"Brazil","21.0","8.0","13.0","-"
"Bulgaria","D","D","D","-"
"Canada","6.0","D","D","-"
"Colombia","D","D","D","-"
"Croatia","D","-","D","-"
"Germany","D","D","D","-"
"Greece","3.0","D","D","-"
"Haiti","4.0","4.0","-","-"
"India","3.0","D","D","-"
"Ireland","9.0","D","D","-"
"Laos","D","D","D","-"
"Pakistan","D","D","D","-"
"Poland","3.0","D","D","-"
"Soviet Union (former)","D","D","D","-"
"Taiwan","4.0","D","D","-"
"United Kingdom","8.0","4.0","4.0","-"
"Venezuela","D","-","D","-"
"Vietnam","3.0","D","D","-"
"Other","17.0","7.0","10.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
