"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Ocala, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","94.0","40.0","54.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","D","D","-"
"25-34 years","13.0","D","D","-"
"35-44 years","30.0","14.0","16.0","-"
"45-54 years","24.0","9.0","15.0","-"
"55-64 years","13.0","D","D","-"
"65 years and over","D","D","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","6.0","D","D","-"
"Married","76.0","36.0","40.0","-"
"Other","11.0","D","D","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","5.0","D","D","-"
"Professional and technical","9.0","6.0","3.0","-"
"Sales","14.0","4.0","10.0","-"
"Administrative support","D","D","D","-"
"Farming, forestry, fisheries","D","D","D","-"
"Operators, fabricators, laborers","D","D","-","-"
"Precision production, craft, repair","D","D","-","-"
"Service","10.0","3.0","7.0","-"
"Military","-","-","-","-"
"No occupation","16.0","4.0","12.0","-"
"Unknown","34.0","16.0","18.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bahamas, The","D","-","D","-"
"Bangladesh","D","D","D","-"
"Canada","4.0","D","D","-"
"Colombia","8.0","4.0","4.0","-"
"Dominican Republic","D","-","D","-"
"Ecuador","3.0","D","D","-"
"El Salvador","4.0","-","4.0","-"
"Germany","D","-","D","-"
"Guyana","5.0","D","D","-"
"Hungary","D","D","D","-"
"India","11.0","4.0","7.0","-"
"Iran","D","D","-","-"
"Jamaica","5.0","D","D","-"
"Japan","D","D","D","-"
"Mexico","3.0","3.0","-","-"
"Peru","D","-","D","-"
"Philippines","7.0","D","D","-"
"South Africa","D","D","D","-"
"Trinidad and Tobago","5.0","D","D","-"
"United Kingdom","5.0","D","D","-"
"Other","16.0","8.0","8.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
