"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Fitchburg-Leominster, MA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","197.0","97.0","100.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","17.0","7.0","10.0","-"
"25-34 years","60.0","29.0","31.0","-"
"35-44 years","56.0","31.0","25.0","-"
"45-54 years","36.0","20.0","16.0","-"
"55-64 years","16.0","5.0","11.0","-"
"65 years and over","12.0","5.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","36.0","22.0","14.0","-"
"Married","136.0","63.0","73.0","-"
"Other","25.0","12.0","13.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","3.0","D","D","-"
"Professional and technical","8.0","D","D","-"
"Sales","4.0","4.0","-","-"
"Administrative support","4.0","-","4.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","16.0","12.0","4.0","-"
"Precision production, craft, repair","5.0","D","D","-"
"Service","6.0","D","D","-"
"Military","-","-","-","-"
"No occupation","38.0","15.0","23.0","-"
"Unknown","113.0","53.0","60.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Brazil","5.0","D","D","-"
"Bulgaria","D","D","D","-"
"Cambodia","D","-","D","-"
"Canada","4.0","D","D","-"
"China","3.0","D","D","-"
"Dominican Republic","12.0","4.0","8.0","-"
"Ethiopia","3.0","D","D","-"
"Germany","D","-","D","-"
"Ghana","12.0","5.0","7.0","-"
"Haiti","10.0","6.0","4.0","-"
"India","10.0","4.0","6.0","-"
"Korea","8.0","4.0","4.0","-"
"Laos","33.0","16.0","17.0","-"
"Nigeria","3.0","3.0","-","-"
"Pakistan","7.0","4.0","3.0","-"
"Tanzania","6.0","3.0","3.0","-"
"Thailand","6.0","3.0","3.0","-"
"United Kingdom","7.0","3.0","4.0","-"
"Uruguay","9.0","6.0","3.0","-"
"Vietnam","13.0","7.0","6.0","-"
"Other","40.0","23.0","17.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
