"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Charlotte-Gastonia-Rock Hill, NC-SC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1248.0","607.0","641.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","165.0","78.0","87.0","-"
"25-34 years","325.0","137.0","188.0","-"
"35-44 years","374.0","196.0","178.0","-"
"45-54 years","208.0","116.0","92.0","-"
"55-64 years","127.0","61.0","66.0","-"
"65 years and over","49.0","19.0","30.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","299.0","153.0","146.0","-"
"Married","832.0","420.0","412.0","-"
"Other","117.0","34.0","83.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","137.0","85.0","52.0","-"
"Professional and technical","121.0","56.0","65.0","-"
"Sales","85.0","37.0","48.0","-"
"Administrative support","62.0","D","D","-"
"Farming, forestry, fisheries","D","D","D","-"
"Operators, fabricators, laborers","157.0","110.0","47.0","-"
"Precision production, craft, repair","D","29.0","D","-"
"Service","92.0","40.0","52.0","-"
"Military","34.0","30.0","4.0","-"
"No occupation","244.0","75.0","169.0","-"
"Unknown","282.0","127.0","155.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","28.0","17.0","11.0","-"
"Canada","41.0","19.0","22.0","-"
"China","37.0","22.0","15.0","-"
"Colombia","33.0","13.0","20.0","-"
"Dominican Republic","17.0","7.0","10.0","-"
"Ecuador","27.0","12.0","15.0","-"
"Ethiopia","23.0","10.0","13.0","-"
"Germany","17.0","10.0","7.0","-"
"India","158.0","87.0","71.0","-"
"Iran","26.0","11.0","15.0","-"
"Jamaica","18.0","6.0","12.0","-"
"Korea","37.0","20.0","17.0","-"
"Laos","51.0","24.0","27.0","-"
"Liberia","22.0","10.0","12.0","-"
"Mexico","60.0","35.0","25.0","-"
"Nigeria","22.0","14.0","8.0","-"
"Peru","18.0","5.0","13.0","-"
"Philippines","25.0","6.0","19.0","-"
"United Kingdom","36.0","17.0","19.0","-"
"Vietnam","105.0","54.0","51.0","-"
"Other","447.0","208.0","239.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
