"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Fargo-Moorhead, ND-MN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","132.0","65.0","67.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","21.0","10.0","11.0","-"
"25-34 years","31.0","14.0","17.0","-"
"35-44 years","40.0","21.0","19.0","-"
"45-54 years","25.0","11.0","14.0","-"
"55-64 years","9.0","D","D","-"
"65 years and over","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","31.0","18.0","13.0","-"
"Married","85.0","43.0","42.0","-"
"Other","16.0","4.0","12.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","4.0","D","D","-"
"Professional and technical","11.0","6.0","5.0","-"
"Sales","8.0","4.0","4.0","-"
"Administrative support","5.0","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","26.0","20.0","6.0","-"
"Precision production, craft, repair","8.0","4.0","4.0","-"
"Service","11.0","D","D","-"
"Military","-","-","-","-"
"No occupation","27.0","10.0","17.0","-"
"Unknown","32.0","13.0","19.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Azerbaijan","D","-","D","-"
"Bosnia and Herzegovina","36.0","16.0","20.0","-"
"Burundi","D","-","D","-"
"Canada","6.0","3.0","3.0","-"
"China","4.0","D","D","-"
"Costa Rica","D","D","D","-"
"Czechoslovakia (former)","D","D","-","-"
"Denmark","D","D","-","-"
"El Salvador","D","-","D","-"
"Germany","D","D","-","-"
"India","9.0","D","D","-"
"Iran","D","D","-","-"
"Iraq","7.0","3.0","4.0","-"
"Mexico","D","D","D","-"
"Serbia and Montenegro","3.0","3.0","-","-"
"Somalia","11.0","7.0","4.0","-"
"Sudan","12.0","6.0","6.0","-"
"Syria","D","D","D","-"
"Venezuela","D","D","D","-"
"Vietnam","14.0","7.0","7.0","-"
"Other","14.0","7.0","7.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
