"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Lansing-East Lansing, MI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","536.0","236.0","300.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","84.0","33.0","51.0","-"
"25-34 years","139.0","56.0","83.0","-"
"35-44 years","148.0","73.0","75.0","-"
"45-54 years","98.0","41.0","57.0","-"
"55-64 years","35.0","19.0","16.0","-"
"65 years and over","32.0","14.0","18.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","149.0","78.0","71.0","-"
"Married","348.0","146.0","202.0","-"
"Other","39.0","12.0","27.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","35.0","12.0","23.0","-"
"Professional and technical","102.0","50.0","52.0","-"
"Sales","27.0","10.0","17.0","-"
"Administrative support","15.0","6.0","9.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","55.0","37.0","18.0","-"
"Precision production, craft, repair","8.0","8.0","-","-"
"Service","48.0","22.0","26.0","-"
"Military","-","-","-","-"
"No occupation","141.0","47.0","94.0","-"
"Unknown","105.0","44.0","61.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Azerbaijan","9.0","D","D","-"
"Bosnia and Herzegovina","34.0","18.0","16.0","-"
"Canada","9.0","D","D","-"
"China","33.0","16.0","17.0","-"
"Croatia","11.0","6.0","5.0","-"
"Cuba","22.0","13.0","9.0","-"
"Haiti","9.0","4.0","5.0","-"
"India","57.0","22.0","35.0","-"
"Iran","12.0","4.0","8.0","-"
"Iraq","20.0","12.0","8.0","-"
"Korea","13.0","5.0","8.0","-"
"Laos","13.0","4.0","9.0","-"
"Lebanon","10.0","4.0","6.0","-"
"Mexico","13.0","4.0","9.0","-"
"Nigeria","14.0","8.0","6.0","-"
"Philippines","9.0","D","D","-"
"Romania","13.0","3.0","10.0","-"
"Somalia","19.0","11.0","8.0","-"
"Thailand","11.0","D","D","-"
"Vietnam","44.0","30.0","14.0","-"
"Other","157.0","63.0","94.0","-"
"Unknown","4.0","2.0","2.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
