"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Jersey City, NJ","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","4879.0","2292.0","2587.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","586.0","237.0","349.0","-"
"25-34 years","1392.0","639.0","753.0","-"
"35-44 years","1313.0","656.0","657.0","-"
"45-54 years","786.0","378.0","408.0","-"
"55-64 years","507.0","258.0","249.0","-"
"65 years and over","295.0","124.0","171.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1271.0","639.0","632.0","-"
"Married","2930.0","1386.0","1544.0","-"
"Other","653.0","257.0","396.0","-"
"Unknown","25.0","10.0","15.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","240.0","134.0","106.0","-"
"Professional and technical","279.0","131.0","148.0","-"
"Sales","128.0","54.0","74.0","-"
"Administrative support","109.0","39.0","70.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","407.0","262.0","145.0","-"
"Precision production, craft, repair","57.0","53.0","4.0","-"
"Service","156.0","65.0","91.0","-"
"Military","24.0","18.0","6.0","-"
"No occupation","535.0","164.0","371.0","-"
"Unknown","2944.0","1372.0","1572.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Brazil","76.0","31.0","45.0","-"
"China","96.0","44.0","52.0","-"
"Colombia","297.0","124.0","173.0","-"
"Cuba","226.0","112.0","114.0","-"
"Dominican Republic","592.0","259.0","333.0","-"
"Ecuador","409.0","187.0","222.0","-"
"Egypt","291.0","168.0","123.0","-"
"El Salvador","124.0","53.0","71.0","-"
"Guyana","125.0","44.0","81.0","-"
"Haiti","45.0","21.0","24.0","-"
"Honduras","93.0","40.0","53.0","-"
"India","571.0","303.0","268.0","-"
"Korea","55.0","23.0","32.0","-"
"Mexico","49.0","19.0","30.0","-"
"Morocco","44.0","28.0","16.0","-"
"Pakistan","144.0","72.0","72.0","-"
"Peru","205.0","91.0","114.0","-"
"Philippines","382.0","143.0","239.0","-"
"Poland","84.0","40.0","44.0","-"
"Portugal","72.0","35.0","37.0","-"
"Other","889.0","448.0","441.0","-"
"Unknown","10.0","7.0","3.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
