"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Flint, MI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","239.0","109.0","130.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","18.0","9.0","9.0","-"
"25-34 years","54.0","22.0","32.0","-"
"35-44 years","79.0","40.0","39.0","-"
"45-54 years","43.0","17.0","26.0","-"
"55-64 years","26.0","15.0","11.0","-"
"65 years and over","19.0","6.0","13.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","30.0","19.0","11.0","-"
"Married","181.0","80.0","101.0","-"
"Other","26.0","8.0","18.0","-"
"Unknown","2.0","2.0","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","16.0","9.0","7.0","-"
"Professional and technical","69.0","45.0","24.0","-"
"Sales","18.0","7.0","11.0","-"
"Administrative support","D","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","9.0","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","8.0","4.0","4.0","-"
"Military","-","-","-","-"
"No occupation","53.0","14.0","39.0","-"
"Unknown","56.0","21.0","35.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","3.0","D","D","-"
"Azerbaijan","7.0","3.0","4.0","-"
"Brazil","3.0","-","3.0","-"
"Bulgaria","7.0","3.0","4.0","-"
"Canada","19.0","8.0","11.0","-"
"China","5.0","D","D","-"
"Egypt","6.0","6.0","-","-"
"Germany","4.0","D","D","-"
"India","41.0","22.0","19.0","-"
"Iraq","9.0","4.0","5.0","-"
"Jordan","4.0","D","D","-"
"Lebanon","7.0","4.0","3.0","-"
"Mexico","4.0","D","D","-"
"Pakistan","7.0","4.0","3.0","-"
"Philippines","13.0","5.0","8.0","-"
"Poland","4.0","D","D","-"
"Russia","7.0","4.0","3.0","-"
"Syria","15.0","8.0","7.0","-"
"Ukraine","11.0","3.0","8.0","-"
"United Kingdom","6.0","D","D","-"
"Other","54.0","20.0","34.0","-"
"Unknown","3.0","1.0","2.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
