"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Gary, IN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","314.0","147.0","167.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","36.0","17.0","19.0","-"
"25-34 years","75.0","34.0","41.0","-"
"35-44 years","91.0","38.0","53.0","-"
"45-54 years","48.0","30.0","18.0","-"
"55-64 years","44.0","19.0","25.0","-"
"65 years and over","20.0","9.0","11.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","58.0","29.0","29.0","-"
"Married","220.0","99.0","121.0","-"
"Other","27.0","15.0","12.0","-"
"Unknown","9.0","4.0","5.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","16.0","11.0","5.0","-"
"Professional and technical","33.0","11.0","22.0","-"
"Sales","14.0","8.0","6.0","-"
"Administrative support","11.0","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","36.0","32.0","4.0","-"
"Precision production, craft, repair","8.0","8.0","-","-"
"Service","18.0","D","D","-"
"Military","-","-","-","-"
"No occupation","53.0","11.0","42.0","-"
"Unknown","125.0","60.0","65.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Afghanistan","3.0","3.0","-","-"
"Argentina","4.0","D","D","-"
"Bosnia and Herzegovina","15.0","4.0","11.0","-"
"Canada","4.0","D","D","-"
"China","4.0","D","D","-"
"Colombia","3.0","D","D","-"
"Croatia","13.0","7.0","6.0","-"
"Germany","3.0","D","D","-"
"India","28.0","12.0","16.0","-"
"Jordan","8.0","5.0","3.0","-"
"Kuwait","3.0","3.0","-","-"
"Macedonia","11.0","6.0","5.0","-"
"Mexico","92.0","46.0","46.0","-"
"Nigeria","8.0","D","D","-"
"Pakistan","5.0","D","D","-"
"Philippines","13.0","4.0","9.0","-"
"Poland","17.0","6.0","11.0","-"
"Serbia and Montenegro","11.0","8.0","3.0","-"
"United Kingdom","6.0","3.0","3.0","-"
"Vietnam","8.0","D","D","-"
"Other","54.0","26.0","28.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
