"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Columbia, SC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","483.0","215.0","268.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","48.0","23.0","25.0","-"
"25-34 years","118.0","54.0","64.0","-"
"35-44 years","144.0","60.0","84.0","-"
"45-54 years","92.0","42.0","50.0","-"
"55-64 years","59.0","27.0","32.0","-"
"65 years and over","22.0","9.0","13.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","90.0","53.0","37.0","-"
"Married","343.0","141.0","202.0","-"
"Other","41.0","16.0","25.0","-"
"Unknown","9.0","5.0","4.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","43.0","19.0","24.0","-"
"Professional and technical","93.0","49.0","44.0","-"
"Sales","23.0","14.0","9.0","-"
"Administrative support","29.0","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","20.0","D","D","-"
"Precision production, craft, repair","3.0","D","D","-"
"Service","22.0","7.0","15.0","-"
"Military","17.0","12.0","5.0","-"
"No occupation","60.0","12.0","48.0","-"
"Unknown","173.0","80.0","93.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bangladesh","7.0","3.0","4.0","-"
"Bulgaria","8.0","4.0","4.0","-"
"Canada","16.0","10.0","6.0","-"
"China","32.0","16.0","16.0","-"
"Colombia","7.0","D","D","-"
"Ecuador","8.0","4.0","4.0","-"
"Germany","16.0","3.0","13.0","-"
"Guyana","8.0","4.0","4.0","-"
"India","77.0","34.0","43.0","-"
"Jamaica","8.0","5.0","3.0","-"
"Korea","8.0","-","8.0","-"
"Lebanon","8.0","D","D","-"
"Mexico","8.0","3.0","5.0","-"
"Nigeria","19.0","8.0","11.0","-"
"Panama","10.0","3.0","7.0","-"
"Philippines","27.0","8.0","19.0","-"
"Russia","15.0","6.0","9.0","-"
"Soviet Union (former)","9.0","4.0","5.0","-"
"United Kingdom","12.0","4.0","8.0","-"
"Vietnam","26.0","14.0","12.0","-"
"Other","152.0","71.0","81.0","-"
"Unknown","2.0","-","2.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
