"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Washington, DC-MD-VA-WV","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","19763.0","8861.0","10902.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","2005.0","929.0","1076.0","-"
"25-34 years","5350.0","2261.0","3089.0","-"
"35-44 years","6069.0","2769.0","3300.0","-"
"45-54 years","3390.0","1622.0","1768.0","-"
"55-64 years","1679.0","745.0","934.0","-"
"65 years and over","1270.0","535.0","735.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","4668.0","2385.0","2283.0","-"
"Married","12962.0","5753.0","7209.0","-"
"Other","2109.0","713.0","1396.0","-"
"Unknown","24.0","10.0","14.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","770.0","405.0","365.0","-"
"Professional and technical","1225.0","597.0","628.0","-"
"Sales","494.0","193.0","301.0","-"
"Administrative support","311.0","D","D","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","243.0","201.0","42.0","-"
"Precision production, craft, repair","D","183.0","D","-"
"Service","789.0","272.0","517.0","-"
"Military","270.0","200.0","70.0","-"
"No occupation","1844.0","610.0","1234.0","-"
"Unknown","13624.0","6121.0","7503.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Afghanistan","225.0","88.0","137.0","-"
"Bangladesh","340.0","165.0","175.0","-"
"Bolivia","439.0","201.0","238.0","-"
"China","805.0","337.0","468.0","-"
"El Salvador","1194.0","582.0","612.0","-"
"Ethiopia","851.0","379.0","472.0","-"
"Ghana","587.0","300.0","287.0","-"
"Guatemala","262.0","125.0","137.0","-"
"India","1564.0","737.0","827.0","-"
"Iran","705.0","292.0","413.0","-"
"Jamaica","447.0","181.0","266.0","-"
"Korea","896.0","388.0","508.0","-"
"Mexico","258.0","131.0","127.0","-"
"Nigeria","699.0","334.0","365.0","-"
"Pakistan","707.0","366.0","341.0","-"
"Peru","502.0","204.0","298.0","-"
"Philippines","911.0","365.0","546.0","-"
"Sierra Leone","321.0","135.0","186.0","-"
"Trinidad and Tobago","241.0","84.0","157.0","-"
"Vietnam","885.0","380.0","505.0","-"
"Other","6861.0","3062.0","3799.0","-"
"Unknown","63.0","25.0","38.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
