"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Amarillo, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","238.0","109.0","129.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","41.0","14.0","27.0","-"
"25-34 years","72.0","32.0","40.0","-"
"35-44 years","60.0","24.0","36.0","-"
"45-54 years","45.0","28.0","17.0","-"
"55-64 years","9.0","5.0","4.0","-"
"65 years and over","11.0","6.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","53.0","25.0","28.0","-"
"Married","163.0","74.0","89.0","-"
"Other","20.0","8.0","12.0","-"
"Unknown","2.0","2.0","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","12.0","D","D","-"
"Professional and technical","29.0","14.0","15.0","-"
"Sales","10.0","3.0","7.0","-"
"Administrative support","6.0","D","D","-"
"Farming, forestry, fisheries","D","D","D","-"
"Operators, fabricators, laborers","24.0","16.0","8.0","-"
"Precision production, craft, repair","9.0","4.0","5.0","-"
"Service","27.0","14.0","13.0","-"
"Military","D","D","-","-"
"No occupation","42.0","14.0","28.0","-"
"Unknown","75.0","32.0","43.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","14.0","6.0","8.0","-"
"Cambodia","D","-","D","-"
"China","D","-","D","-"
"Colombia","4.0","-","4.0","-"
"Costa Rica","D","-","D","-"
"Dominican Republic","3.0","D","D","-"
"Egypt","D","D","D","-"
"Germany","3.0","-","3.0","-"
"India","24.0","15.0","9.0","-"
"Laos","20.0","6.0","14.0","-"
"Mexico","88.0","41.0","47.0","-"
"Pakistan","8.0","D","D","-"
"Panama","D","D","D","-"
"Philippines","7.0","D","D","-"
"Poland","D","D","D","-"
"South Africa","D","-","D","-"
"Soviet Union (former)","3.0","D","D","-"
"Syria","4.0","D","D","-"
"Thailand","3.0","D","D","-"
"Vietnam","34.0","21.0","13.0","-"
"Other","10.0","6.0","4.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
