"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Champaign-Urbana, IL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","183.0","86.0","97.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","30.0","15.0","15.0","-"
"25-34 years","46.0","17.0","29.0","-"
"35-44 years","48.0","26.0","22.0","-"
"45-54 years","40.0","18.0","22.0","-"
"55-64 years","13.0","7.0","6.0","-"
"65 years and over","6.0","3.0","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","54.0","30.0","24.0","-"
"Married","119.0","52.0","67.0","-"
"Other","9.0","3.0","6.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","7.0","D","D","-"
"Professional and technical","33.0","20.0","13.0","-"
"Sales","D","D","-","-"
"Administrative support","D","D","3.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","16.0","9.0","7.0","-"
"Precision production, craft, repair","D","D","-","-"
"Service","5.0","D","D","-"
"Military","-","-","-","-"
"No occupation","31.0","12.0","19.0","-"
"Unknown","85.0","36.0","49.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bangladesh","D","-","D","-"
"Bosnia and Herzegovina","6.0","D","D","-"
"Bulgaria","3.0","D","D","-"
"China","22.0","9.0","13.0","-"
"Egypt","D","D","D","-"
"Ethiopia","4.0","D","D","-"
"Germany","7.0","4.0","3.0","-"
"India","33.0","19.0","14.0","-"
"Iran","D","D","D","-"
"Japan","D","-","D","-"
"Korea","6.0","D","D","-"
"Laos","3.0","3.0","-","-"
"Macedonia","D","D","D","-"
"Mexico","3.0","D","D","-"
"Nigeria","3.0","3.0","-","-"
"Pakistan","4.0","D","D","-"
"Russia","6.0","D","D","-"
"Taiwan","8.0","3.0","5.0","-"
"Thailand","4.0","D","D","-"
"Vietnam","21.0","9.0","12.0","-"
"Other","40.0","19.0","21.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
