"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Waco, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","115.0","52.0","63.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","13.0","4.0","9.0","-"
"25-34 years","52.0","26.0","26.0","-"
"35-44 years","20.0","9.0","11.0","-"
"45-54 years","20.0","9.0","11.0","-"
"55-64 years","7.0","4.0","3.0","-"
"65 years and over","3.0","-","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","26.0","D","D","-"
"Married","81.0","36.0","45.0","-"
"Other","8.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","14.0","6.0","8.0","-"
"Professional and technical","10.0","4.0","6.0","-"
"Sales","5.0","D","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","9.0","6.0","3.0","-"
"Precision production, craft, repair","D","D","-","-"
"Service","7.0","D","D","-"
"Military","-","-","-","-"
"No occupation","16.0","D","D","-"
"Unknown","50.0","27.0","23.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","D","-","D","-"
"Brazil","D","D","-","-"
"Bulgaria","3.0","D","D","-"
"Canada","3.0","-","3.0","-"
"China","4.0","D","D","-"
"Ecuador","D","-","D","-"
"El Salvador","3.0","D","D","-"
"Ethiopia","D","-","D","-"
"Germany","4.0","D","D","-"
"India","6.0","D","D","-"
"Iran","3.0","D","D","-"
"Jamaica","3.0","D","D","-"
"Mexico","45.0","24.0","21.0","-"
"Nigeria","D","D","-","-"
"Pakistan","8.0","4.0","4.0","-"
"Philippines","5.0","-","5.0","-"
"Romania","4.0","D","D","-"
"Russia","D","-","D","-"
"United Kingdom","D","D","D","-"
"Vietnam","4.0","D","D","-"
"Other","8.0","3.0","5.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
