"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Boston, MA-NH","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","10450.0","4781.0","5669.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","979.0","398.0","581.0","-"
"25-34 years","2741.0","1173.0","1568.0","-"
"35-44 years","3057.0","1529.0","1528.0","-"
"45-54 years","1760.0","843.0","917.0","-"
"55-64 years","1025.0","460.0","565.0","-"
"65 years and over","888.0","378.0","510.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","2571.0","1253.0","1318.0","-"
"Married","6696.0","3156.0","3540.0","-"
"Other","1173.0","367.0","806.0","-"
"Unknown","10.0","5.0","5.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","386.0","200.0","186.0","-"
"Professional and technical","825.0","414.0","411.0","-"
"Sales","261.0","112.0","149.0","-"
"Administrative support","162.0","43.0","119.0","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","334.0","250.0","84.0","-"
"Precision production, craft, repair","119.0","105.0","14.0","-"
"Service","566.0","242.0","324.0","-"
"Military","D","D","6.0","-"
"No occupation","1685.0","596.0","1089.0","-"
"Unknown","6074.0","2787.0","3287.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","288.0","143.0","145.0","-"
"Bosnia and Herzegovina","174.0","80.0","94.0","-"
"Brazil","287.0","134.0","153.0","-"
"Canada","145.0","75.0","70.0","-"
"Cape Verde","231.0","99.0","132.0","-"
"China","815.0","335.0","480.0","-"
"Colombia","168.0","69.0","99.0","-"
"Dominican Republic","773.0","285.0","488.0","-"
"Haiti","701.0","314.0","387.0","-"
"India","569.0","290.0","279.0","-"
"Iran","149.0","61.0","88.0","-"
"Ireland","264.0","158.0","106.0","-"
"Jamaica","171.0","64.0","107.0","-"
"Morocco","196.0","141.0","55.0","-"
"Portugal","196.0","89.0","107.0","-"
"Russia","256.0","87.0","169.0","-"
"Soviet Union (former)","303.0","138.0","165.0","-"
"Ukraine","147.0","67.0","80.0","-"
"United Kingdom","228.0","124.0","104.0","-"
"Vietnam","686.0","296.0","390.0","-"
"Other","3682.0","1723.0","1959.0","-"
"Unknown","21.0","9.0","12.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
