"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Utica-Rome, NY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","317.0","149.0","168.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","43.0","18.0","25.0","-"
"25-34 years","98.0","45.0","53.0","-"
"35-44 years","88.0","47.0","41.0","-"
"45-54 years","48.0","25.0","23.0","-"
"55-64 years","25.0","10.0","15.0","-"
"65 years and over","15.0","4.0","11.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","86.0","46.0","40.0","-"
"Married","205.0","100.0","105.0","-"
"Other","26.0","3.0","23.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","-","D","-"
"Professional and technical","22.0","10.0","12.0","-"
"Sales","D","D","D","-"
"Administrative support","4.0","-","4.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","49.0","36.0","13.0","-"
"Precision production, craft, repair","4.0","D","D","-"
"Service","14.0","5.0","9.0","-"
"Military","-","-","-","-"
"No occupation","56.0","24.0","32.0","-"
"Unknown","164.0","70.0","94.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Belarus","20.0","8.0","12.0","-"
"Bosnia and Herzegovina","185.0","94.0","91.0","-"
"Burma","D","D","D","-"
"China","4.0","D","D","-"
"Croatia","5.0","D","D","-"
"Dominican Republic","3.0","D","D","-"
"Egypt","3.0","D","D","-"
"Germany","3.0","D","D","-"
"Ghana","3.0","-","3.0","-"
"India","6.0","D","D","-"
"Jamaica","D","-","D","-"
"Kazakhstan","D","-","D","-"
"Lebanon","3.0","-","3.0","-"
"Philippines","3.0","D","D","-"
"Poland","3.0","D","D","-"
"Russia","3.0","D","D","-"
"Serbia and Montenegro","5.0","D","D","-"
"Ukraine","9.0","4.0","5.0","-"
"United Kingdom","3.0","D","D","-"
"Vietnam","20.0","8.0","12.0","-"
"Other","29.0","14.0","15.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
