"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Rochester, NY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1107.0","507.0","600.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","131.0","52.0","79.0","-"
"25-34 years","249.0","115.0","134.0","-"
"35-44 years","332.0","140.0","192.0","-"
"45-54 years","187.0","93.0","94.0","-"
"55-64 years","120.0","65.0","55.0","-"
"65 years and over","88.0","42.0","46.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","246.0","123.0","123.0","-"
"Married","761.0","353.0","408.0","-"
"Other","97.0","30.0","67.0","-"
"Unknown","3.0","1.0","2.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","38.0","20.0","18.0","-"
"Professional and technical","165.0","93.0","72.0","-"
"Sales","34.0","14.0","20.0","-"
"Administrative support","19.0","D","D","-"
"Farming, forestry, fisheries","4.0","D","D","-"
"Operators, fabricators, laborers","79.0","54.0","25.0","-"
"Precision production, craft, repair","17.0","D","D","-"
"Service","77.0","32.0","45.0","-"
"Military","6.0","D","D","-"
"No occupation","215.0","73.0","142.0","-"
"Unknown","453.0","194.0","259.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","83.0","36.0","47.0","-"
"Cambodia","16.0","7.0","9.0","-"
"Canada","57.0","25.0","32.0","-"
"China","50.0","19.0","31.0","-"
"Dominican Republic","16.0","9.0","7.0","-"
"Ethiopia","15.0","6.0","9.0","-"
"India","82.0","38.0","44.0","-"
"Italy","23.0","13.0","10.0","-"
"Jamaica","47.0","24.0","23.0","-"
"Korea","15.0","5.0","10.0","-"
"Pakistan","30.0","13.0","17.0","-"
"Philippines","19.0","6.0","13.0","-"
"Poland","25.0","12.0","13.0","-"
"Russia","22.0","5.0","17.0","-"
"Somalia","35.0","16.0","19.0","-"
"Taiwan","16.0","10.0","6.0","-"
"Turkey","37.0","20.0","17.0","-"
"Ukraine","62.0","22.0","40.0","-"
"United Kingdom","31.0","15.0","16.0","-"
"Vietnam","35.0","13.0","22.0","-"
"Other","388.0","191.0","197.0","-"
"Unknown","3.0","2.0","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
