"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Santa Barbara-Santa Maria-Lompoc, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","953.0","423.0","530.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","134.0","52.0","82.0","-"
"25-34 years","251.0","109.0","142.0","-"
"35-44 years","272.0","128.0","144.0","-"
"45-54 years","140.0","74.0","66.0","-"
"55-64 years","89.0","38.0","51.0","-"
"65 years and over","67.0","22.0","45.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","197.0","92.0","105.0","-"
"Married","668.0","304.0","364.0","-"
"Other","83.0","23.0","60.0","-"
"Unknown","5.0","4.0","1.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","29.0","11.0","18.0","-"
"Professional and technical","47.0","21.0","26.0","-"
"Sales","27.0","D","D","-"
"Administrative support","15.0","D","D","-"
"Farming, forestry, fisheries","13.0","8.0","5.0","-"
"Operators, fabricators, laborers","60.0","53.0","7.0","-"
"Precision production, craft, repair","18.0","D","D","-"
"Service","67.0","28.0","39.0","-"
"Military","20.0","D","D","-"
"No occupation","108.0","26.0","82.0","-"
"Unknown","549.0","235.0","314.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Australia","7.0","D","D","-"
"Bulgaria","7.0","D","D","-"
"Canada","22.0","7.0","15.0","-"
"China","14.0","9.0","5.0","-"
"El Salvador","6.0","D","D","-"
"France","7.0","D","D","-"
"Germany","16.0","3.0","13.0","-"
"Guatemala","20.0","14.0","6.0","-"
"India","22.0","9.0","13.0","-"
"Iran","21.0","9.0","12.0","-"
"Italy","6.0","D","D","-"
"Korea","24.0","11.0","13.0","-"
"Mexico","505.0","240.0","265.0","-"
"Netherlands","8.0","D","D","-"
"Philippines","67.0","28.0","39.0","-"
"Russia","9.0","D","D","-"
"Taiwan","8.0","D","D","-"
"Thailand","7.0","D","D","-"
"United Kingdom","27.0","13.0","14.0","-"
"Vietnam","21.0","11.0","10.0","-"
"Other","129.0","48.0","81.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
