"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Merced, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","384.0","183.0","201.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","70.0","31.0","39.0","-"
"25-34 years","115.0","54.0","61.0","-"
"35-44 years","85.0","46.0","39.0","-"
"45-54 years","55.0","26.0","29.0","-"
"55-64 years","35.0","12.0","23.0","-"
"65 years and over","24.0","14.0","10.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","82.0","42.0","40.0","-"
"Married","275.0","133.0","142.0","-"
"Other","27.0","8.0","19.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","12.0","5.0","7.0","-"
"Professional and technical","10.0","D","D","-"
"Sales","7.0","D","D","-"
"Administrative support","4.0","-","4.0","-"
"Farming, forestry, fisheries","11.0","5.0","6.0","-"
"Operators, fabricators, laborers","17.0","14.0","3.0","-"
"Precision production, craft, repair","19.0","14.0","5.0","-"
"Service","14.0","6.0","8.0","-"
"Military","-","-","-","-"
"No occupation","48.0","18.0","30.0","-"
"Unknown","242.0","117.0","125.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bangladesh","4.0","D","D","-"
"Brazil","D","D","-","-"
"Burma","D","D","-","-"
"Cambodia","D","-","D","-"
"Canada","D","D","-","-"
"China","4.0","-","4.0","-"
"Cuba","D","D","-","-"
"El Salvador","3.0","D","D","-"
"Guatemala","3.0","D","D","-"
"Hungary","D","D","D","-"
"India","57.0","25.0","32.0","-"
"Iran","D","D","-","-"
"Jordan","D","-","D","-"
"Laos","46.0","20.0","26.0","-"
"Mexico","195.0","96.0","99.0","-"
"Nicaragua","3.0","D","D","-"
"Philippines","17.0","5.0","12.0","-"
"Portugal","15.0","9.0","6.0","-"
"Thailand","10.0","5.0","5.0","-"
"Vietnam","D","D","-","-"
"Other","13.0","7.0","6.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
