"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Akron, OH","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","535.0","254.0","281.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","43.0","20.0","23.0","-"
"25-34 years","139.0","60.0","79.0","-"
"35-44 years","180.0","86.0","94.0","-"
"45-54 years","98.0","50.0","48.0","-"
"55-64 years","41.0","19.0","22.0","-"
"65 years and over","34.0","19.0","15.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","95.0","54.0","41.0","-"
"Married","390.0","181.0","209.0","-"
"Other","50.0","19.0","31.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","40.0","26.0","14.0","-"
"Professional and technical","66.0","41.0","25.0","-"
"Sales","21.0","6.0","15.0","-"
"Administrative support","15.0","4.0","11.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","49.0","31.0","18.0","-"
"Precision production, craft, repair","21.0","17.0","4.0","-"
"Service","28.0","12.0","16.0","-"
"Military","-","-","-","-"
"No occupation","100.0","36.0","64.0","-"
"Unknown","195.0","81.0","114.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","7.0","3.0","4.0","-"
"Bosnia and Herzegovina","17.0","10.0","7.0","-"
"Canada","23.0","12.0","11.0","-"
"China","47.0","16.0","31.0","-"
"Croatia","9.0","6.0","3.0","-"
"Germany","10.0","D","D","-"
"Hungary","7.0","3.0","4.0","-"
"India","70.0","33.0","37.0","-"
"Korea","10.0","5.0","5.0","-"
"Laos","22.0","9.0","13.0","-"
"Lebanon","11.0","7.0","4.0","-"
"Nigeria","9.0","4.0","5.0","-"
"Pakistan","8.0","4.0","4.0","-"
"Philippines","10.0","3.0","7.0","-"
"Romania","21.0","12.0","9.0","-"
"Russia","21.0","8.0","13.0","-"
"Thailand","8.0","D","D","-"
"Ukraine","12.0","7.0","5.0","-"
"United Kingdom","15.0","12.0","3.0","-"
"Vietnam","28.0","13.0","15.0","-"
"Other","167.0","82.0","85.0","-"
"Unknown","3.0","1.0","2.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
