"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Daytona Beach, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","253.0","112.0","141.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","14.0","9.0","5.0","-"
"25-34 years","52.0","21.0","31.0","-"
"35-44 years","80.0","33.0","47.0","-"
"45-54 years","50.0","23.0","27.0","-"
"55-64 years","26.0","7.0","19.0","-"
"65 years and over","31.0","19.0","12.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","36.0","26.0","10.0","-"
"Married","192.0","77.0","115.0","-"
"Other","24.0","8.0","16.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","17.0","7.0","10.0","-"
"Professional and technical","24.0","9.0","15.0","-"
"Sales","30.0","17.0","13.0","-"
"Administrative support","10.0","4.0","6.0","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","10.0","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","8.0","D","D","-"
"Military","3.0","3.0","-","-"
"No occupation","51.0","16.0","35.0","-"
"Unknown","96.0","41.0","55.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","4.0","D","D","-"
"Bahamas, The","4.0","D","D","-"
"Brazil","6.0","3.0","3.0","-"
"Canada","11.0","D","D","-"
"Chile","4.0","D","D","-"
"Colombia","12.0","3.0","9.0","-"
"Dominican Republic","6.0","D","D","-"
"Ecuador","5.0","D","D","-"
"Germany","4.0","D","D","-"
"India","15.0","8.0","7.0","-"
"Iran","5.0","D","D","-"
"Ireland","4.0","D","D","-"
"Jamaica","17.0","4.0","13.0","-"
"Korea","4.0","D","D","-"
"Mexico","12.0","5.0","7.0","-"
"Pakistan","4.0","-","4.0","-"
"Philippines","18.0","8.0","10.0","-"
"Poland","4.0","D","D","-"
"Russia","11.0","6.0","5.0","-"
"United Kingdom","18.0","10.0","8.0","-"
"Other","85.0","43.0","42.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
