"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Fort Wayne, IN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","306.0","147.0","159.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","24.0","14.0","10.0","-"
"25-34 years","83.0","29.0","54.0","-"
"35-44 years","111.0","58.0","53.0","-"
"45-54 years","50.0","29.0","21.0","-"
"55-64 years","28.0","12.0","16.0","-"
"65 years and over","10.0","5.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","57.0","37.0","20.0","-"
"Married","228.0","105.0","123.0","-"
"Other","21.0","5.0","16.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","14.0","D","D","-"
"Professional and technical","34.0","16.0","18.0","-"
"Sales","13.0","3.0","10.0","-"
"Administrative support","8.0","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","72.0","46.0","26.0","-"
"Precision production, craft, repair","D","4.0","D","-"
"Service","16.0","4.0","12.0","-"
"Military","D","D","-","-"
"No occupation","27.0","13.0","14.0","-"
"Unknown","115.0","50.0","65.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bangladesh","3.0","D","D","-"
"Bosnia and Herzegovina","63.0","31.0","32.0","-"
"Bulgaria","7.0","3.0","4.0","-"
"Burma","39.0","26.0","13.0","-"
"Canada","8.0","D","D","-"
"China","3.0","D","D","-"
"Colombia","3.0","D","D","-"
"El Salvador","3.0","-","3.0","-"
"Ethiopia","5.0","D","D","-"
"Greece","3.0","-","3.0","-"
"Haiti","4.0","D","D","-"
"India","27.0","16.0","11.0","-"
"Iran","3.0","D","D","-"
"Iraq","3.0","3.0","-","-"
"Korea","3.0","D","D","-"
"Mexico","23.0","10.0","13.0","-"
"Pakistan","5.0","D","D","-"
"Philippines","14.0","4.0","10.0","-"
"Thailand","4.0","D","D","-"
"Vietnam","20.0","9.0","11.0","-"
"Other","62.0","25.0","37.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
