"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Nashua, NH","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","265.0","122.0","143.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","20.0","10.0","10.0","-"
"25-34 years","56.0","24.0","32.0","-"
"35-44 years","102.0","40.0","62.0","-"
"45-54 years","38.0","20.0","18.0","-"
"55-64 years","31.0","16.0","15.0","-"
"65 years and over","18.0","12.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","38.0","22.0","16.0","-"
"Married","192.0","83.0","109.0","-"
"Other","35.0","17.0","18.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","14.0","6.0","8.0","-"
"Professional and technical","19.0","14.0","5.0","-"
"Sales","6.0","D","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","15.0","9.0","6.0","-"
"Precision production, craft, repair","D","D","-","-"
"Service","9.0","6.0","3.0","-"
"Military","-","-","-","-"
"No occupation","22.0","7.0","15.0","-"
"Unknown","174.0","73.0","101.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Austria","3.0","3.0","-","-"
"Bosnia and Herzegovina","8.0","4.0","4.0","-"
"Brazil","9.0","5.0","4.0","-"
"Canada","29.0","15.0","14.0","-"
"China","13.0","3.0","10.0","-"
"Colombia","13.0","4.0","9.0","-"
"Dominican Republic","17.0","5.0","12.0","-"
"Ecuador","6.0","3.0","3.0","-"
"Egypt","3.0","D","D","-"
"France","3.0","-","3.0","-"
"India","33.0","14.0","19.0","-"
"Ireland","5.0","D","D","-"
"Korea","11.0","3.0","8.0","-"
"Mexico","10.0","6.0","4.0","-"
"Pakistan","4.0","D","D","-"
"Portugal","10.0","7.0","3.0","-"
"Soviet Union (former)","6.0","3.0","3.0","-"
"Taiwan","4.0","-","4.0","-"
"United Kingdom","7.0","D","D","-"
"Vietnam","4.0","D","D","-"
"Other","67.0","36.0","31.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
