"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Portland, ME","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","247.0","113.0","134.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","35.0","17.0","18.0","-"
"25-34 years","69.0","33.0","36.0","-"
"35-44 years","70.0","30.0","40.0","-"
"45-54 years","37.0","14.0","23.0","-"
"55-64 years","26.0","13.0","13.0","-"
"65 years and over","10.0","6.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","68.0","43.0","25.0","-"
"Married","150.0","57.0","93.0","-"
"Other","29.0","13.0","16.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","7.0","D","D","-"
"Professional and technical","17.0","5.0","12.0","-"
"Sales","7.0","D","D","-"
"Administrative support","D","D","3.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","18.0","12.0","6.0","-"
"Precision production, craft, repair","D","-","D","-"
"Service","19.0","7.0","12.0","-"
"Military","5.0","5.0","-","-"
"No occupation","20.0","12.0","8.0","-"
"Unknown","148.0","63.0","85.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","5.0","D","D","-"
"Azerbaijan","3.0","D","D","-"
"Bosnia and Herzegovina","15.0","7.0","8.0","-"
"Bulgaria","5.0","D","D","-"
"Cambodia","22.0","10.0","12.0","-"
"Canada","12.0","3.0","9.0","-"
"China","8.0","3.0","5.0","-"
"Colombia","3.0","D","D","-"
"Dominican Republic","3.0","D","D","-"
"Iran","6.0","D","D","-"
"Ireland","4.0","D","D","-"
"Philippines","4.0","D","D","-"
"Poland","8.0","4.0","4.0","-"
"Romania","4.0","D","D","-"
"Somalia","34.0","15.0","19.0","-"
"Soviet Union (former)","5.0","D","D","-"
"Sudan","9.0","5.0","4.0","-"
"Ukraine","5.0","-","5.0","-"
"United Kingdom","10.0","4.0","6.0","-"
"Vietnam","10.0","4.0","6.0","-"
"Other","71.0","33.0","38.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
