"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Punta Gorda, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","198.0","86.0","112.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","10.0","7.0","3.0","-"
"25-34 years","21.0","8.0","13.0","-"
"35-44 years","68.0","26.0","42.0","-"
"45-54 years","34.0","17.0","17.0","-"
"55-64 years","36.0","12.0","24.0","-"
"65 years and over","29.0","16.0","13.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","21.0","11.0","10.0","-"
"Married","149.0","68.0","81.0","-"
"Other","28.0","7.0","21.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","10.0","6.0","4.0","-"
"Professional and technical","16.0","D","D","-"
"Sales","10.0","5.0","5.0","-"
"Administrative support","5.0","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","7.0","D","D","-"
"Precision production, craft, repair","8.0","D","D","-"
"Service","16.0","6.0","10.0","-"
"Military","-","-","-","-"
"No occupation","32.0","12.0","20.0","-"
"Unknown","94.0","37.0","57.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Canada","20.0","10.0","10.0","-"
"Colombia","6.0","D","D","-"
"Cuba","3.0","3.0","-","-"
"Dominican Republic","4.0","-","4.0","-"
"Germany","5.0","D","D","-"
"Guyana","6.0","D","D","-"
"Haiti","16.0","7.0","9.0","-"
"India","8.0","5.0","3.0","-"
"Jamaica","25.0","12.0","13.0","-"
"Jordan","3.0","D","D","-"
"Mexico","3.0","3.0","-","-"
"Pakistan","6.0","3.0","3.0","-"
"Peru","3.0","3.0","-","-"
"Philippines","11.0","3.0","8.0","-"
"Poland","5.0","D","D","-"
"Switzerland","3.0","D","D","-"
"Taiwan","3.0","D","D","-"
"Trinidad and Tobago","5.0","D","D","-"
"Ukraine","4.0","D","D","-"
"United Kingdom","12.0","4.0","8.0","-"
"Other","47.0","16.0","31.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
