"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Eugene-Springfield, OR","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","246.0","108.0","138.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","19.0","11.0","8.0","-"
"25 to 34 years","51.0","16.0","35.0","-"
"35 to 44 years","78.0","35.0","43.0","-"
"45 to 54 years","53.0","27.0","26.0","-"
"55 to 64 years","26.0","11.0","15.0","-"
"65 years and over","19.0","8.0","11.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","42.0","24.0","18.0","-"
"Married","183.0","77.0","106.0","-"
"Other","21.0","7.0","14.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","24.0","11.0","13.0","-"
"Service occupations","15.0","6.0","9.0","-"
"Sales and office occupations","9.0","6.0","3.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","8.0","8.0","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","41.0","23.0","18.0","-"
"Homemakers","D","-","D","-"
"Students or children","25.0","13.0","12.0","-"
"Retirees","6.0","D","D","-"
"Unemployed","D","D","-","-"
"Unknown","146.0","51.0","95.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","D","D","D","-"
"Australia","3.0","D","D","-"
"Brazil","6.0","D","D","-"
"Canada","16.0","7.0","9.0","-"
"China","28.0","13.0","15.0","-"
"Colombia","D","D","D","-"
"El Salvador","9.0","4.0","5.0","-"
"Germany","6.0","D","D","-"
"India","12.0","6.0","6.0","-"
"Korea","11.0","7.0","4.0","-"
"Mexico","51.0","27.0","24.0","-"
"Peru","3.0","D","D","-"
"Philippines","12.0","D","D","-"
"Russia","4.0","D","D","-"
"South Africa","3.0","D","D","-"
"Soviet Union (former)","4.0","D","D","-"
"Taiwan","3.0","D","D","-"
"Thailand","5.0","D","D","-"
"United Kingdom","10.0","5.0","5.0","-"
"Vietnam","14.0","5.0","9.0","-"
"Other","42.0","17.0","25.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
