"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Rochester, MN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","462.0","200.0","262.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","64.0","24.0","40.0","-"
"25 to 34 years","112.0","38.0","74.0","-"
"35 to 44 years","131.0","66.0","65.0","-"
"45 to 54 years","74.0","35.0","39.0","-"
"55 to 64 years","32.0","15.0","17.0","-"
"65 years and over","49.0","22.0","27.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","117.0","58.0","59.0","-"
"Married","293.0","129.0","164.0","-"
"Other","52.0","13.0","39.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","48.0","29.0","19.0","-"
"Service occupations","27.0","D","D","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","40.0","25.0","15.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","70.0","30.0","40.0","-"
"Homemakers","9.0","D","D","-"
"Students or children","51.0","22.0","29.0","-"
"Retirees","4.0","D","D","-"
"Unemployed","6.0","D","D","-"
"Unknown","261.0","104.0","157.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","4.0","D","D","-"
"Australia","3.0","D","D","-"
"Bosnia and Herzegovina","48.0","22.0","26.0","-"
"Cambodia","37.0","15.0","22.0","-"
"Canada","13.0","6.0","7.0","-"
"China","17.0","8.0","9.0","-"
"Cuba","5.0","D","D","-"
"Egypt","4.0","D","D","-"
"Ethiopia","10.0","6.0","4.0","-"
"India","32.0","13.0","19.0","-"
"Kenya","4.0","D","D","-"
"Laos","7.0","4.0","3.0","-"
"Mexico","15.0","7.0","8.0","-"
"Nigeria","4.0","D","D","-"
"Philippines","8.0","4.0","4.0","-"
"Somalia","122.0","43.0","79.0","-"
"Sudan","30.0","15.0","15.0","-"
"Thailand","7.0","D","D","-"
"United Kingdom","4.0","D","D","-"
"Vietnam","18.0","5.0","13.0","-"
"Other","70.0","36.0","34.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
