"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Charlotte-Gastonia-Concord-Rock Hill, NC-SC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1850.0","858.0","992.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","179.0","85.0","94.0","-"
"25 to 34 years","527.0","220.0","307.0","-"
"35 to 44 years","594.0","277.0","317.0","-"
"45 to 54 years","285.0","141.0","144.0","-"
"55 to 64 years","161.0","78.0","83.0","-"
"65 years and over","104.0","57.0","47.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","355.0","181.0","174.0","-"
"Married","1317.0","610.0","707.0","-"
"Other","178.0","67.0","111.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","316.0","161.0","155.0","-"
"Service occupations","112.0","31.0","81.0","-"
"Sales and office occupations","118.0","46.0","72.0","-"
"Farming, fishing, and forestry occupations","D","D","D","-"
"Construction, extraction, maintenance and repair occupations","28.0","28.0","-","-"
"Production, transportation, and material moving occupations","134.0","94.0","40.0","-"
"Military","D","D","D","-"
"No occupation/not working outside home","279.0","86.0","193.0","-"
"Homemakers","68.0","-","68.0","-"
"Students or children","141.0","59.0","82.0","-"
"Retirees","24.0","15.0","9.0","-"
"Unemployed","46.0","12.0","34.0","-"
"Unknown","837.0","390.0","447.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","46.0","24.0","22.0","-"
"Canada","37.0","18.0","19.0","-"
"China","47.0","17.0","30.0","-"
"Colombia","55.0","17.0","38.0","-"
"Dominican Republic","33.0","16.0","17.0","-"
"Ecuador","40.0","18.0","22.0","-"
"El Salvador","47.0","21.0","26.0","-"
"Ethiopia","39.0","20.0","19.0","-"
"India","260.0","130.0","130.0","-"
"Iran","26.0","11.0","15.0","-"
"Jamaica","31.0","8.0","23.0","-"
"Korea","34.0","16.0","18.0","-"
"Laos","28.0","15.0","13.0","-"
"Liberia","35.0","16.0","19.0","-"
"Mexico","113.0","64.0","49.0","-"
"Peru","27.0","14.0","13.0","-"
"Philippines","48.0","16.0","32.0","-"
"Ukraine","27.0","13.0","14.0","-"
"United Kingdom","45.0","18.0","27.0","-"
"Vietnam","161.0","69.0","92.0","-"
"Other","668.0","315.0","353.0","-"
"Unknown","3.0","2.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
