"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Oklahoma City, OK","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","960.0","445.0","515.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","122.0","58.0","64.0","-"
"25 to 34 years","266.0","114.0","152.0","-"
"35 to 44 years","278.0","128.0","150.0","-"
"45 to 54 years","129.0","58.0","71.0","-"
"55 to 64 years","94.0","55.0","39.0","-"
"65 years and over","71.0","32.0","39.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","196.0","104.0","92.0","-"
"Married","689.0","321.0","368.0","-"
"Other","75.0","20.0","55.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","101.0","52.0","49.0","-"
"Service occupations","19.0","D","D","-"
"Sales and office occupations","24.0","4.0","20.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","7.0","7.0","-","-"
"Production, transportation, and material moving occupations","49.0","D","D","-"
"Military","5.0","D","D","-"
"No occupation/not working outside home","146.0","58.0","88.0","-"
"Homemakers","28.0","-","28.0","-"
"Students or children","87.0","40.0","47.0","-"
"Retirees","24.0","D","D","-"
"Unemployed","7.0","D","D","-"
"Unknown","609.0","279.0","330.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","9.0","D","D","-"
"Bosnia and Herzegovina","7.0","D","D","-"
"Canada","13.0","5.0","8.0","-"
"China","26.0","15.0","11.0","-"
"Colombia","9.0","3.0","6.0","-"
"Ghana","18.0","8.0","10.0","-"
"Guatemala","20.0","14.0","6.0","-"
"India","79.0","42.0","37.0","-"
"Iran","35.0","18.0","17.0","-"
"Korea","20.0","12.0","8.0","-"
"Mexico","257.0","136.0","121.0","-"
"Morocco","8.0","D","D","-"
"Nigeria","22.0","13.0","9.0","-"
"Pakistan","20.0","11.0","9.0","-"
"Peru","9.0","4.0","5.0","-"
"Philippines","27.0","7.0","20.0","-"
"Russia","14.0","D","D","-"
"Thailand","11.0","3.0","8.0","-"
"United Kingdom","9.0","D","D","-"
"Vietnam","158.0","50.0","108.0","-"
"Other","185.0","87.0","98.0","-"
"Unknown","4.0","-","4.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
