"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Dallas-Fort Worth-Arlington, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","18070.0","8051.0","10019.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","1833.0","753.0","1080.0","-"
"25 to 34 years","4968.0","1887.0","3081.0","-"
"35 to 44 years","5956.0","2736.0","3220.0","-"
"45 to 54 years","2507.0","1152.0","1355.0","-"
"55 to 64 years","1791.0","966.0","825.0","-"
"65 years and over","1015.0","557.0","458.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","3465.0","1657.0","1808.0","-"
"Married","12926.0","5831.0","7095.0","-"
"Other","1679.0","563.0","1116.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","1902.0","958.0","944.0","-"
"Service occupations","263.0","72.0","191.0","-"
"Sales and office occupations","523.0","200.0","323.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","131.0","D","D","-"
"Production, transportation, and material moving occupations","905.0","644.0","261.0","-"
"Military","D","D","D","-"
"No occupation/not working outside home","1954.0","623.0","1331.0","-"
"Homemakers","497.0","8.0","489.0","-"
"Students or children","1077.0","421.0","656.0","-"
"Retirees","212.0","133.0","79.0","-"
"Unemployed","168.0","61.0","107.0","-"
"Unknown","12337.0","5384.0","6953.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","194.0","99.0","95.0","-"
"Bosnia and Herzegovina","211.0","102.0","109.0","-"
"Canada","244.0","118.0","126.0","-"
"China","522.0","198.0","324.0","-"
"Colombia","170.0","47.0","123.0","-"
"El Salvador","529.0","236.0","293.0","-"
"Ethiopia","330.0","140.0","190.0","-"
"Guatemala","170.0","78.0","92.0","-"
"India","2134.0","1048.0","1086.0","-"
"Iran","315.0","146.0","169.0","-"
"Korea","361.0","131.0","230.0","-"
"Mexico","5553.0","2644.0","2909.0","-"
"Nigeria","441.0","198.0","243.0","-"
"Pakistan","494.0","227.0","267.0","-"
"Peru","148.0","58.0","90.0","-"
"Philippines","479.0","142.0","337.0","-"
"Sudan","152.0","106.0","46.0","-"
"Taiwan","230.0","94.0","136.0","-"
"United Kingdom","192.0","103.0","89.0","-"
"Vietnam","1557.0","563.0","994.0","-"
"Other","3587.0","1546.0","2041.0","-"
"Unknown","57.0","27.0","30.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
