"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Syracuse, NY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","521.0","247.0","274.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","74.0","32.0","42.0","-"
"25 to 34 years","145.0","81.0","64.0","-"
"35 to 44 years","144.0","69.0","75.0","-"
"45 to 54 years","82.0","33.0","49.0","-"
"55 to 64 years","47.0","21.0","26.0","-"
"65 years and over","29.0","11.0","18.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","148.0","83.0","65.0","-"
"Married","326.0","154.0","172.0","-"
"Other","47.0","10.0","37.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","53.0","26.0","27.0","-"
"Service occupations","16.0","10.0","6.0","-"
"Sales and office occupations","8.0","5.0","3.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","22.0","15.0","7.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","61.0","25.0","36.0","-"
"Homemakers","6.0","-","6.0","-"
"Students or children","42.0","19.0","23.0","-"
"Retirees","6.0","D","D","-"
"Unemployed","7.0","D","D","-"
"Unknown","357.0","162.0","195.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","61.0","30.0","31.0","-"
"Bulgaria","8.0","4.0","4.0","-"
"Canada","10.0","3.0","7.0","-"
"China","22.0","8.0","14.0","-"
"Cuba","22.0","14.0","8.0","-"
"Ghana","7.0","3.0","4.0","-"
"Hong Kong","7.0","4.0","3.0","-"
"India","33.0","14.0","19.0","-"
"Jamaica","9.0","4.0","5.0","-"
"Jordan","6.0","3.0","3.0","-"
"Kazakhstan","8.0","4.0","4.0","-"
"Korea","8.0","4.0","4.0","-"
"Morocco","6.0","3.0","3.0","-"
"Philippines","13.0","7.0","6.0","-"
"Poland","9.0","3.0","6.0","-"
"Sudan","29.0","25.0","4.0","-"
"Taiwan","7.0","4.0","3.0","-"
"Ukraine","28.0","14.0","14.0","-"
"United Kingdom","9.0","5.0","4.0","-"
"Vietnam","40.0","10.0","30.0","-"
"Other","178.0","80.0","98.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
