"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Wichita, KS","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","627.0","294.0","333.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","62.0","27.0","35.0","-"
"25 to 34 years","178.0","85.0","93.0","-"
"35 to 44 years","192.0","92.0","100.0","-"
"45 to 54 years","83.0","35.0","48.0","-"
"55 to 64 years","75.0","35.0","40.0","-"
"65 years and over","37.0","20.0","17.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","129.0","77.0","52.0","-"
"Married","434.0","191.0","243.0","-"
"Other","64.0","26.0","38.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","87.0","48.0","39.0","-"
"Service occupations","61.0","19.0","42.0","-"
"Sales and office occupations","38.0","D","D","-"
"Farming, fishing, and forestry occupations","3.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","19.0","D","D","-"
"Production, transportation, and material moving occupations","156.0","102.0","54.0","-"
"Military","5.0","D","D","-"
"No occupation/not working outside home","157.0","38.0","119.0","-"
"Homemakers","72.0","-","72.0","-"
"Students or children","43.0","16.0","27.0","-"
"Retirees","29.0","17.0","12.0","-"
"Unemployed","13.0","5.0","8.0","-"
"Unknown","101.0","53.0","48.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","9.0","D","D","-"
"Bulgaria","7.0","3.0","4.0","-"
"Cambodia","10.0","D","D","-"
"Canada","8.0","D","D","-"
"China","6.0","D","D","-"
"El Salvador","9.0","4.0","5.0","-"
"Honduras","6.0","D","D","-"
"India","12.0","9.0","3.0","-"
"Iran","9.0","5.0","4.0","-"
"Kenya","10.0","4.0","6.0","-"
"Kuwait","7.0","D","D","-"
"Laos","15.0","7.0","8.0","-"
"Mexico","200.0","115.0","85.0","-"
"Pakistan","14.0","3.0","11.0","-"
"Peru","9.0","3.0","6.0","-"
"Philippines","22.0","7.0","15.0","-"
"Sudan","6.0","D","D","-"
"Thailand","11.0","3.0","8.0","-"
"United Kingdom","9.0","3.0","6.0","-"
"Vietnam","137.0","53.0","84.0","-"
"Other","110.0","55.0","55.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
