"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Pittsburgh, PA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1121.0","517.0","604.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","85.0","43.0","42.0","-"
"25 to 34 years","280.0","108.0","172.0","-"
"35 to 44 years","408.0","206.0","202.0","-"
"45 to 54 years","182.0","91.0","91.0","-"
"55 to 64 years","95.0","34.0","61.0","-"
"65 years and over","71.0","35.0","36.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","172.0","98.0","74.0","-"
"Married","862.0","386.0","476.0","-"
"Other","87.0","33.0","54.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","145.0","78.0","67.0","-"
"Service occupations","17.0","10.0","7.0","-"
"Sales and office occupations","9.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","6.0","6.0","-","-"
"Production, transportation, and material moving occupations","13.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","104.0","29.0","75.0","-"
"Homemakers","17.0","-","17.0","-"
"Students or children","67.0","19.0","48.0","-"
"Retirees","15.0","D","D","-"
"Unemployed","5.0","D","D","-"
"Unknown","827.0","377.0","450.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","29.0","16.0","13.0","-"
"Brazil","14.0","5.0","9.0","-"
"Canada","52.0","29.0","23.0","-"
"China","86.0","46.0","40.0","-"
"Germany","24.0","8.0","16.0","-"
"India","280.0","138.0","142.0","-"
"Iran","16.0","7.0","9.0","-"
"Italy","18.0","7.0","11.0","-"
"Jamaica","14.0","D","D","-"
"Mexico","20.0","8.0","12.0","-"
"Nigeria","17.0","9.0","8.0","-"
"Pakistan","25.0","8.0","17.0","-"
"Philippines","26.0","10.0","16.0","-"
"Russia","24.0","8.0","16.0","-"
"Serbia and Montenegro","22.0","13.0","9.0","-"
"Sudan","22.0","D","D","-"
"Taiwan","23.0","7.0","16.0","-"
"Ukraine","27.0","13.0","14.0","-"
"United Kingdom","36.0","18.0","18.0","-"
"Vietnam","50.0","14.0","36.0","-"
"Other","294.0","124.0","170.0","-"
"Unknown","2.0","1.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
