"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Santa Barbara-Santa Maria-Goleta, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1069.0","507.0","562.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","120.0","43.0","77.0","-"
"25 to 34 years","237.0","93.0","144.0","-"
"35 to 44 years","295.0","132.0","163.0","-"
"45 to 54 years","158.0","78.0","80.0","-"
"55 to 64 years","152.0","100.0","52.0","-"
"65 years and over","107.0","61.0","46.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","191.0","97.0","94.0","-"
"Married","779.0","373.0","406.0","-"
"Other","99.0","37.0","62.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","79.0","43.0","36.0","-"
"Service occupations","69.0","23.0","46.0","-"
"Sales and office occupations","52.0","12.0","40.0","-"
"Farming, fishing, and forestry occupations","19.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","12.0","12.0","-","-"
"Production, transportation, and material moving occupations","75.0","55.0","20.0","-"
"Military","7.0","D","D","-"
"No occupation/not working outside home","139.0","54.0","85.0","-"
"Homemakers","28.0","-","28.0","-"
"Students or children","77.0","29.0","48.0","-"
"Retirees","23.0","19.0","4.0","-"
"Unemployed","11.0","6.0","5.0","-"
"Unknown","617.0","286.0","331.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","6.0","D","D","-"
"Brazil","7.0","D","D","-"
"Canada","16.0","6.0","10.0","-"
"China","20.0","7.0","13.0","-"
"Colombia","11.0","4.0","7.0","-"
"France","6.0","D","D","-"
"Germany","7.0","3.0","4.0","-"
"Guatemala","12.0","8.0","4.0","-"
"India","14.0","8.0","6.0","-"
"Iran","15.0","8.0","7.0","-"
"Korea","25.0","7.0","18.0","-"
"Mexico","642.0","328.0","314.0","-"
"Peru","6.0","D","D","-"
"Philippines","86.0","28.0","58.0","-"
"Russia","10.0","6.0","4.0","-"
"Taiwan","12.0","5.0","7.0","-"
"Thailand","9.0","3.0","6.0","-"
"Ukraine","7.0","D","D","-"
"United Kingdom","19.0","10.0","9.0","-"
"Vietnam","18.0","8.0","10.0","-"
"Other","121.0","58.0","63.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
