"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Boise City-Nampa, ID","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","679.0","308.0","371.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","78.0","29.0","49.0","-"
"25 to 34 years","167.0","70.0","97.0","-"
"35 to 44 years","206.0","95.0","111.0","-"
"45 to 54 years","119.0","56.0","63.0","-"
"55 to 64 years","68.0","34.0","34.0","-"
"65 years and over","41.0","24.0","17.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","121.0","59.0","62.0","-"
"Married","498.0","227.0","271.0","-"
"Other","60.0","22.0","38.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","54.0","30.0","24.0","-"
"Service occupations","63.0","20.0","43.0","-"
"Sales and office occupations","27.0","8.0","19.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","11.0","D","D","-"
"Production, transportation, and material moving occupations","48.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","49.0","16.0","33.0","-"
"Homemakers","D","-","D","-"
"Students or children","31.0","8.0","23.0","-"
"Retirees","13.0","D","D","-"
"Unemployed","D","D","-","-"
"Unknown","421.0","183.0","238.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","16.0","5.0","11.0","-"
"Belarus","5.0","D","D","-"
"Bosnia and Herzegovina","128.0","58.0","70.0","-"
"Canada","12.0","5.0","7.0","-"
"China","24.0","10.0","14.0","-"
"Croatia","10.0","5.0","5.0","-"
"Germany","7.0","D","D","-"
"India","21.0","13.0","8.0","-"
"Iran","6.0","D","D","-"
"Iraq","8.0","5.0","3.0","-"
"Laos","12.0","9.0","3.0","-"
"Mexico","184.0","97.0","87.0","-"
"Philippines","27.0","6.0","21.0","-"
"Romania","10.0","4.0","6.0","-"
"Russia","6.0","-","6.0","-"
"Serbia and Montenegro","14.0","6.0","8.0","-"
"Thailand","6.0","D","D","-"
"Ukraine","17.0","6.0","11.0","-"
"United Kingdom","13.0","8.0","5.0","-"
"Vietnam","28.0","13.0","15.0","-"
"Other","125.0","53.0","72.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
