"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Birmingham-Hoover, AL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","397.0","184.0","213.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","31.0","13.0","18.0","-"
"25 to 34 years","99.0","41.0","58.0","-"
"35 to 44 years","157.0","72.0","85.0","-"
"45 to 54 years","69.0","35.0","34.0","-"
"55 to 64 years","26.0","15.0","11.0","-"
"65 years and over","15.0","8.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","60.0","31.0","29.0","-"
"Married","306.0","140.0","166.0","-"
"Other","31.0","13.0","18.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","56.0","31.0","25.0","-"
"Service occupations","6.0","D","D","-"
"Sales and office occupations","11.0","4.0","7.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","5.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","25.0","10.0","15.0","-"
"Homemakers","D","-","D","-"
"Students or children","20.0","D","D","-"
"Retirees","D","D","D","-"
"Unemployed","-","-","-","-"
"Unknown","291.0","131.0","160.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","4.0","D","D","-"
"Brazil","4.0","D","D","-"
"Canada","9.0","6.0","3.0","-"
"China","41.0","20.0","21.0","-"
"Colombia","10.0","D","D","-"
"Germany","4.0","-","4.0","-"
"India","51.0","28.0","23.0","-"
"Iran","6.0","-","6.0","-"
"Jordan","9.0","4.0","5.0","-"
"Kenya","10.0","D","D","-"
"Korea","15.0","7.0","8.0","-"
"Mexico","55.0","28.0","27.0","-"
"Nigeria","16.0","8.0","8.0","-"
"Pakistan","18.0","9.0","9.0","-"
"Peru","10.0","4.0","6.0","-"
"Philippines","11.0","3.0","8.0","-"
"Russia","5.0","-","5.0","-"
"Taiwan","5.0","D","D","-"
"United Kingdom","8.0","3.0","5.0","-"
"Vietnam","28.0","10.0","18.0","-"
"Other","78.0","34.0","44.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
