"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: El Centro, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1380.0","631.0","749.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","172.0","78.0","94.0","-"
"25 to 34 years","351.0","157.0","194.0","-"
"35 to 44 years","279.0","120.0","159.0","-"
"45 to 54 years","193.0","86.0","107.0","-"
"55 to 64 years","223.0","115.0","108.0","-"
"65 years and over","162.0","75.0","87.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","324.0","146.0","178.0","-"
"Married","902.0","444.0","458.0","-"
"Other","154.0","41.0","113.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","94.0","55.0","39.0","-"
"Service occupations","56.0","19.0","37.0","-"
"Sales and office occupations","89.0","21.0","68.0","-"
"Farming, fishing, and forestry occupations","12.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","28.0","D","D","-"
"Production, transportation, and material moving occupations","104.0","83.0","21.0","-"
"Military","4.0","4.0","-","-"
"No occupation/not working outside home","294.0","89.0","205.0","-"
"Homemakers","51.0","D","D","-"
"Students or children","154.0","48.0","106.0","-"
"Retirees","76.0","35.0","41.0","-"
"Unemployed","13.0","D","D","-"
"Unknown","699.0","323.0","376.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Australia","D","D","D","-"
"Bangladesh","D","-","D","-"
"Belgium","D","-","D","-"
"Cambodia","D","D","D","-"
"Canada","D","-","D","-"
"China","5.0","D","D","-"
"Colombia","D","-","D","-"
"Costa Rica","D","-","D","-"
"Cuba","D","D","-","-"
"El Salvador","4.0","D","D","-"
"Ethiopia","D","D","-","-"
"France","D","D","-","-"
"Germany","4.0","D","D","-"
"Honduras","D","-","D","-"
"India","3.0","D","D","-"
"Korea","23.0","13.0","10.0","-"
"Mexico","1301.0","594.0","707.0","-"
"Peru","D","D","D","-"
"Philippines","9.0","3.0","6.0","-"
"Vietnam","3.0","D","D","-"
"Other","10.0","4.0","6.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
