"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: San Juan-Caguas-Guaynabo, PR","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1354.0","560.0","794.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","114.0","40.0","74.0","-"
"25 to 34 years","298.0","120.0","178.0","-"
"35 to 44 years","271.0","113.0","158.0","-"
"45 to 54 years","237.0","105.0","132.0","-"
"55 to 64 years","292.0","121.0","171.0","-"
"65 years and over","142.0","61.0","81.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","303.0","108.0","195.0","-"
"Married","719.0","340.0","379.0","-"
"Other","332.0","112.0","220.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","55.0","35.0","20.0","-"
"Service occupations","D","D","-","-"
"Sales and office occupations","9.0","4.0","5.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","5.0","5.0","-","-"
"Production, transportation, and material moving occupations","D","D","D","-"
"Military","8.0","D","D","-"
"No occupation/not working outside home","108.0","29.0","79.0","-"
"Homemakers","11.0","-","11.0","-"
"Students or children","59.0","14.0","45.0","-"
"Retirees","24.0","D","D","-"
"Unemployed","14.0","D","D","-"
"Unknown","1164.0","478.0","686.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","14.0","10.0","4.0","-"
"Brazil","5.0","D","D","-"
"Chile","8.0","D","D","-"
"China","30.0","15.0","15.0","-"
"Colombia","78.0","31.0","47.0","-"
"Cuba","136.0","67.0","69.0","-"
"Dominican Republic","862.0","329.0","533.0","-"
"Ecuador","8.0","4.0","4.0","-"
"El Salvador","11.0","7.0","4.0","-"
"France","5.0","D","D","-"
"Guatemala","9.0","D","D","-"
"Honduras","8.0","4.0","4.0","-"
"Jordan","9.0","6.0","3.0","-"
"Mexico","19.0","6.0","13.0","-"
"Nicaragua","6.0","3.0","3.0","-"
"Panama","14.0","4.0","10.0","-"
"Peru","12.0","5.0","7.0","-"
"Spain","19.0","12.0","7.0","-"
"Venezuela","47.0","20.0","27.0","-"
"Vietnam","6.0","D","D","-"
"Other","47.0","26.0","21.0","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
