"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Salt Lake City, UT","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1717.0","736.0","981.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","166.0","64.0","102.0","-"
"25 to 34 years","517.0","212.0","305.0","-"
"35 to 44 years","505.0","225.0","280.0","-"
"45 to 54 years","276.0","117.0","159.0","-"
"55 to 64 years","135.0","67.0","68.0","-"
"65 years and over","118.0","51.0","67.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","300.0","156.0","144.0","-"
"Married","1222.0","513.0","709.0","-"
"Other","195.0","67.0","128.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","153.0","65.0","88.0","-"
"Service occupations","93.0","33.0","60.0","-"
"Sales and office occupations","99.0","26.0","73.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","146.0","104.0","42.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","159.0","47.0","112.0","-"
"Homemakers","31.0","D","D","-"
"Students or children","102.0","36.0","66.0","-"
"Retirees","14.0","6.0","8.0","-"
"Unemployed","12.0","D","D","-"
"Unknown","1045.0","439.0","606.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","162.0","75.0","87.0","-"
"Brazil","44.0","14.0","30.0","-"
"Canada","37.0","18.0","19.0","-"
"China","63.0","18.0","45.0","-"
"Colombia","21.0","8.0","13.0","-"
"Croatia","20.0","7.0","13.0","-"
"El Salvador","30.0","14.0","16.0","-"
"Guatemala","28.0","11.0","17.0","-"
"Honduras","20.0","4.0","16.0","-"
"India","48.0","25.0","23.0","-"
"Iran","41.0","17.0","24.0","-"
"Iraq","24.0","12.0","12.0","-"
"Mexico","349.0","172.0","177.0","-"
"Peru","56.0","21.0","35.0","-"
"Philippines","36.0","8.0","28.0","-"
"Sudan","55.0","42.0","13.0","-"
"Tonga","30.0","11.0","19.0","-"
"United Kingdom","22.0","11.0","11.0","-"
"Venezuela","21.0","10.0","11.0","-"
"Vietnam","113.0","52.0","61.0","-"
"Other","496.0","185.0","311.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
