"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: San Jose-Sunnyvale-Santa Clara, CA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","12347.0","5642.0","6705.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","715.0","336.0","379.0","-"
"25 to 34 years","2963.0","1118.0","1845.0","-"
"35 to 44 years","4828.0","2397.0","2431.0","-"
"45 to 54 years","1813.0","871.0","942.0","-"
"55 to 64 years","987.0","439.0","548.0","-"
"65 years and over","1041.0","481.0","560.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","2195.0","1160.0","1035.0","-"
"Married","9078.0","4152.0","4926.0","-"
"Other","1074.0","330.0","744.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","2813.0","1657.0","1156.0","-"
"Service occupations","342.0","123.0","219.0","-"
"Sales and office occupations","434.0","120.0","314.0","-"
"Farming, fishing, and forestry occupations","9.0","9.0","-","-"
"Construction, extraction, maintenance and repair occupations","69.0","69.0","-","-"
"Production, transportation, and material moving occupations","373.0","220.0","153.0","-"
"Military","27.0","22.0","5.0","-"
"No occupation/not working outside home","1457.0","490.0","967.0","-"
"Homemakers","276.0","3.0","273.0","-"
"Students or children","899.0","329.0","570.0","-"
"Retirees","188.0","122.0","66.0","-"
"Unemployed","94.0","36.0","58.0","-"
"Unknown","6823.0","2932.0","3891.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Cambodia","82.0","33.0","49.0","-"
"Canada","108.0","55.0","53.0","-"
"China","1464.0","619.0","845.0","-"
"El Salvador","101.0","55.0","46.0","-"
"Ethiopia","107.0","50.0","57.0","-"
"Hong Kong","180.0","87.0","93.0","-"
"India","2376.0","1217.0","1159.0","-"
"Iran","402.0","186.0","216.0","-"
"Israel","87.0","42.0","45.0","-"
"Korea","322.0","147.0","175.0","-"
"Mexico","1252.0","616.0","636.0","-"
"Nicaragua","94.0","36.0","58.0","-"
"Pakistan","104.0","50.0","54.0","-"
"Peru","82.0","39.0","43.0","-"
"Philippines","1059.0","416.0","643.0","-"
"Russia","175.0","70.0","105.0","-"
"Soviet Union (former)","78.0","35.0","43.0","-"
"Taiwan","710.0","334.0","376.0","-"
"United Kingdom","118.0","72.0","46.0","-"
"Vietnam","1812.0","702.0","1110.0","-"
"Other","1634.0","781.0","853.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
