"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Laredo, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","577.0","252.0","325.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","79.0","34.0","45.0","-"
"25 to 34 years","139.0","67.0","72.0","-"
"35 to 44 years","124.0","54.0","70.0","-"
"45 to 54 years","77.0","31.0","46.0","-"
"55 to 64 years","92.0","35.0","57.0","-"
"65 years and over","66.0","31.0","35.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","120.0","47.0","73.0","-"
"Married","392.0","194.0","198.0","-"
"Other","65.0","11.0","54.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","63.0","30.0","33.0","-"
"Service occupations","15.0","7.0","8.0","-"
"Sales and office occupations","52.0","15.0","37.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","10.0","10.0","-","-"
"Production, transportation, and material moving occupations","15.0","D","D","-"
"Military","D","D","D","-"
"No occupation/not working outside home","94.0","24.0","70.0","-"
"Homemakers","27.0","-","27.0","-"
"Students or children","43.0","10.0","33.0","-"
"Retirees","17.0","D","D","-"
"Unemployed","7.0","D","D","-"
"Unknown","321.0","147.0","174.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","D","D","-","-"
"Cameroon","D","D","-","-"
"China","D","-","D","-"
"Colombia","3.0","D","D","-"
"Cuba","D","D","-","-"
"Ecuador","D","D","-","-"
"Guatemala","D","D","D","-"
"Honduras","D","D","D","-"
"India","5.0","D","D","-"
"Korea","D","D","-","-"
"Mexico","549.0","238.0","311.0","-"
"Philippines","D","-","D","-"
"Poland","D","D","-","-"
"Rwanda","D","-","D","-"
"United Arab Emirates","D","-","D","-"
"Venezuela","D","D","D","-"
"Vietnam","3.0","D","D","-"
"Unknown","1.0","-","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
