"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: East Stroudsburg, PA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","184.0","76.0","108.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","12.0","D","D","-"
"25 to 34 years","40.0","14.0","26.0","-"
"35 to 44 years","70.0","31.0","39.0","-"
"45 to 54 years","31.0","19.0","12.0","-"
"55 to 64 years","23.0","7.0","16.0","-"
"65 years and over","8.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","25.0","12.0","13.0","-"
"Married","142.0","59.0","83.0","-"
"Other","17.0","5.0","12.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","16.0","6.0","10.0","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","5.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","21.0","D","D","-"
"Homemakers","8.0","-","8.0","-"
"Students or children","9.0","D","D","-"
"Retirees","D","D","D","-"
"Unemployed","D","-","D","-"
"Unknown","138.0","63.0","75.0","-"
"","","","",""
"Leading countries of birth","","","",""
"China","5.0","D","D","-"
"Colombia","4.0","D","D","-"
"Czechoslovakia (former)","3.0","D","D","-"
"Dominican Republic","17.0","9.0","8.0","-"
"Ecuador","6.0","D","D","-"
"Egypt","4.0","D","D","-"
"Ghana","5.0","D","D","-"
"Guyana","6.0","D","D","-"
"Haiti","8.0","4.0","4.0","-"
"India","8.0","4.0","4.0","-"
"Ireland","3.0","D","D","-"
"Jamaica","10.0","7.0","3.0","-"
"Korea","6.0","D","D","-"
"Mexico","4.0","D","D","-"
"Peru","4.0","D","D","-"
"Philippines","5.0","D","D","-"
"Poland","17.0","6.0","11.0","-"
"Romania","4.0","D","D","-"
"Russia","4.0","D","D","-"
"Trinidad and Tobago","15.0","3.0","12.0","-"
"Other","45.0","18.0","27.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
