"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Lubbock, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","168.0","71.0","97.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","21.0","11.0","10.0","-"
"25 to 34 years","49.0","16.0","33.0","-"
"35 to 44 years","51.0","20.0","31.0","-"
"45 to 54 years","23.0","10.0","13.0","-"
"55 to 64 years","17.0","10.0","7.0","-"
"65 years and over","7.0","4.0","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","38.0","19.0","19.0","-"
"Married","122.0","49.0","73.0","-"
"Other","8.0","3.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","23.0","3.0","20.0","-"
"Service occupations","D","D","D","-"
"Sales and office occupations","4.0","-","4.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","10.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","30.0","13.0","17.0","-"
"Homemakers","D","-","D","-"
"Students or children","25.0","13.0","12.0","-"
"Retirees","D","-","D","-"
"Unemployed","-","-","-","-"
"Unknown","95.0","44.0","51.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Australia","D","D","-","-"
"Bahrain","D","-","D","-"
"Burma","D","-","D","-"
"Cameroon","D","D","-","-"
"Canada","5.0","D","D","-"
"China","5.0","D","D","-"
"Colombia","D","-","D","-"
"Cuba","D","-","D","-"
"Germany","4.0","D","D","-"
"India","14.0","8.0","6.0","-"
"Mexico","55.0","28.0","27.0","-"
"Pakistan","3.0","D","D","-"
"Philippines","25.0","6.0","19.0","-"
"Romania","D","D","D","-"
"Russia","6.0","D","D","-"
"Sri Lanka","5.0","D","D","-"
"Syria","D","-","D","-"
"Taiwan","3.0","D","D","-"
"Thailand","3.0","3.0","-","-"
"Vietnam","3.0","-","3.0","-"
"Other","24.0","13.0","11.0","-"
"Unknown","2.0","-","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
