"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Omaha-Council Bluffs, NE-IA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1043.0","535.0","508.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","91.0","38.0","53.0","-"
"25 to 34 years","349.0","175.0","174.0","-"
"35 to 44 years","344.0","188.0","156.0","-"
"45 to 54 years","125.0","66.0","59.0","-"
"55 to 64 years","76.0","35.0","41.0","-"
"65 years and over","58.0","33.0","25.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","180.0","117.0","63.0","-"
"Married","782.0","382.0","400.0","-"
"Other","81.0","36.0","45.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","85.0","51.0","34.0","-"
"Service occupations","52.0","24.0","28.0","-"
"Sales and office occupations","19.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","85.0","59.0","26.0","-"
"Military","16.0","D","D","-"
"No occupation/not working outside home","81.0","37.0","44.0","-"
"Homemakers","11.0","-","11.0","-"
"Students or children","56.0","28.0","28.0","-"
"Retirees","9.0","D","D","-"
"Unemployed","5.0","D","D","-"
"Unknown","694.0","335.0","359.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Albania","6.0","D","D","-"
"Bosnia and Herzegovina","8.0","3.0","5.0","-"
"Canada","18.0","8.0","10.0","-"
"China","23.0","9.0","14.0","-"
"Colombia","18.0","7.0","11.0","-"
"El Salvador","48.0","24.0","24.0","-"
"Germany","10.0","5.0","5.0","-"
"Guatemala","19.0","8.0","11.0","-"
"Honduras","7.0","D","D","-"
"India","112.0","57.0","55.0","-"
"Iran","11.0","5.0","6.0","-"
"Laos","7.0","D","D","-"
"Mexico","321.0","177.0","144.0","-"
"Nepal","15.0","9.0","6.0","-"
"Nigeria","11.0","6.0","5.0","-"
"Philippines","38.0","10.0","28.0","-"
"Sudan","110.0","76.0","34.0","-"
"Togo","22.0","14.0","8.0","-"
"United Kingdom","7.0","3.0","4.0","-"
"Vietnam","51.0","17.0","34.0","-"
"Other","181.0","87.0","94.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
