"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: New York-Northern New Jersey-Long Island, NY-NJ-PA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","99009.0","44478.0","54531.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","10456.0","4653.0","5803.0","-"
"25 to 34 years","24255.0","10007.0","14248.0","-"
"35 to 44 years","27153.0","12912.0","14241.0","-"
"45 to 54 years","17819.0","8138.0","9681.0","-"
"55 to 64 years","11994.0","5561.0","6433.0","-"
"65 years and over","7332.0","3207.0","4125.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","25144.0","11783.0","13361.0","-"
"Married","60147.0","27951.0","32196.0","-"
"Other","13718.0","4744.0","8974.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","5757.0","2983.0","2774.0","-"
"Service occupations","1332.0","493.0","839.0","-"
"Sales and office occupations","1623.0","697.0","926.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","505.0","500.0","5.0","-"
"Production, transportation, and material moving occupations","2570.0","1739.0","831.0","-"
"Military","D","D","64.0","-"
"No occupation/not working outside home","9489.0","3489.0","6000.0","-"
"Homemakers","1181.0","19.0","1162.0","-"
"Students or children","5769.0","2345.0","3424.0","-"
"Retirees","1346.0","699.0","647.0","-"
"Unemployed","1193.0","426.0","767.0","-"
"Unknown","77473.0","34381.0","43092.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","2214.0","1188.0","1026.0","-"
"China","7480.0","3155.0","4325.0","-"
"Colombia","3431.0","1337.0","2094.0","-"
"Dominican Republic","12642.0","5217.0","7425.0","-"
"Ecuador","4105.0","1933.0","2172.0","-"
"El Salvador","1910.0","988.0","922.0","-"
"Guyana","3983.0","1665.0","2318.0","-"
"Haiti","3129.0","1434.0","1695.0","-"
"India","7275.0","3660.0","3615.0","-"
"Jamaica","5044.0","1898.0","3146.0","-"
"Korea","3002.0","1293.0","1709.0","-"
"Mexico","1324.0","709.0","615.0","-"
"Nigeria","1033.0","520.0","513.0","-"
"Pakistan","1913.0","1067.0","846.0","-"
"Peru","2085.0","907.0","1178.0","-"
"Philippines","2972.0","1203.0","1769.0","-"
"Poland","2256.0","983.0","1273.0","-"
"Russia","1601.0","614.0","987.0","-"
"Trinidad and Tobago","2176.0","808.0","1368.0","-"
"Ukraine","1787.0","773.0","1014.0","-"
"Other","27615.0","13110.0","14505.0","-"
"Unknown","32.0","16.0","16.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
